"StockCode","year","RDSpendSum","RDSpendSumRatio","RDPerson","RDPersonRatio","Amount"
688767,"2021",61924538.08,3.41,132,21.22,NA
688767,"2022",108208922.33,5.69,179,24.52,NA
688767,"2023",80475253.93,18.2,132,20.99,NA
688799,"2018",25615300,4.18,NA,NA,NA
688799,"2019",45426400,5.51,NA,NA,NA
688799,"2020",63658100,6.7,212,26.43,NA
688799,"2021",70058260.13,6.11,282,29.41,NA
688799,"2022",88669408.68,6.86,367,33.27,NA
688799,"2023",103183484.71,7.2,381,32.79,NA
830946,"2017",8000736.96,4.35,31,13.03,NA
830946,"2018",17801353.59,4.62,85,15.04,NA
830946,"2019",21762178.91,4.29,83,14.46,NA
830946,"2020",25248022.59,4.63,82,13.1,NA
830946,"2021",28102839.63,4.99,100,15.77,NA
830946,"2022",30884191.98,4.95,103,15.73,NA
830946,"2023",28177102.17,4.78,108,16.77,NA
832566,"2017",11560477.19,4.65,35,11.9,NA
832566,"2018",16969628.75,6.12,35,12.28,NA
832566,"2019",20428593.52,5.8,35,11.04,NA
832566,"2020",41442034.42,11.34,35,12.46,NA
832566,"2021",38564009.74,9.09,32,10.74,NA
832566,"2022",26605451.79,6.02,49,16.28,NA
832566,"2023",21902660.5,5.37,53,16.51,NA
832735,"2017",29468244.93,15.74,44,7.7,NA
832735,"2018",31059184.51,14.06,50,8.03,NA
832735,"2019",38263719.07,14,83,14,NA
832735,"2020",39921990.14,11.59,96,12,NA
832735,"2021",55864082.4,12.5,128,14.22,NA
832735,"2022",66331760.24,NA,NA,NA,NA
832735,"2022",64699066.47,10.19,105,12.51,NA
832735,"2023",109566694.77,15.45,125,13.63,NA
832982,"2023",103616895.81,13.28,173,23.7,NA
833230,"2018",7181368.1,5.54,NA,NA,NA
833230,"2019",7732895.83,5.33,NA,NA,NA
833230,"2019",7732895.83,NA,NA,NA,NA
833230,"2020",10848045.76,5.67,39,20.75,NA
833230,"2021",12343352.58,4.1,39,18.93,NA
833230,"2022",13004737.26,NA,NA,NA,NA
833230,"2022",13004737.26,4.83,33,15.87,NA
833230,"2023",13509643.28,5.56,29,13.88,NA
833266,"2017",11328997.41,NA,NA,NA,NA
833266,"2018",15300346.74,2.78,39,7.8,NA
833266,"2019",12300580.04,2.2,42,7.07,NA
833266,"2020",10420946.17,2.31,35,7.07,NA
833266,"2021",13565292.34,2.4,37,7.71,NA
833266,"2022",15370904.55,2.62,35,7.01,NA
833266,"2022",15056101.12,NA,NA,NA,NA
833266,"2023",20130564.61,3.23,35,7.25,NA
833575,"2022",236680014.7,12452.78,200,55.1,NA
833575,"2022",231685700.26,NA,NA,NA,NA
833575,"2023",438615958.68,24646,207,38.62,NA
836433,"2017",496438.76,0.36,10,3.98,NA
836433,"2018",11197934.32,6.65,36,12.2,NA
836433,"2019",8218423.56,3.66,36,15.72,NA
836433,"2020",5220589.55,2.4,36,16.4,NA
836433,"2021",7388334.03,3.13,26,12.21,NA
836433,"2022",6010150.06,NA,NA,NA,NA
836433,"2022",6541826.84,4.15,23,10.22,NA
836433,"2023",7072545.71,3.76,27,10.42,NA
836547,"2023",19822672.67,5.09,65,20.97,NA
837344,"2017",15441956.26,NA,NA,NA,NA
837344,"2018",18752482.41,6.23,NA,NA,NA
837344,"2018",18752482.41,NA,NA,NA,NA
837344,"2019",33128003.83,11.91,NA,NA,NA
837344,"2019",33128003.83,NA,NA,NA,NA
837344,"2020",27109183.17,14.75,35,17.67,NA
837344,"2021",51385959.44,25.49,38,17.92,NA
837344,"2022",52966801.96,30.97,44,19.21,NA
837344,"2023",50533135.08,20.65,47,18.08,NA
839729,"2017",25592494.74,NA,NA,NA,NA
839729,"2018",28747490.23,7.36,NA,NA,NA
839729,"2018",28747490.23,NA,NA,NA,NA
839729,"2019",23226249.48,7.01,68,20,NA
839729,"2020",24135508.1,7.26,61,18.77,NA
839729,"2021",24033832.8,6.61,63,19.69,NA
839729,"2022",25378957.29,7.28,64,19.1,NA
839729,"2022",25378957.29,NA,NA,NA,NA
839729,"2023",25679787.92,8.17,63,18.69,NA
873167,"2022",8862117.87,4.2,22,5.73,NA
873167,"2022",7896644.58,NA,NA,NA,NA
873167,"2023",10028631.66,4.63,22,5.61,NA
