,Name,Firm,Price,Strength,Count,unit_price,Year,Area
891,苯磺酸氨氯地平片,北京红林制药有限公司,5.52,5mg,21,0.262857142857143,2017,Shanghai
892,苯磺酸氨氯地平片,北京红林制药有限公司,1.91,5mg,7,0.272857142857143,2017,Shanghai
893,苯磺酸氨氯地平片,北京红林制药有限公司,3.73,5mg,14,0.266428571428571,2017,Shanghai
894,紫杉醇注射液,"北京华素制药股份有限公司(青岛金峰制药有限公司
受委托生产)",162.02,30mg,1,162.02,2017,Shanghai
895,铝碳酸镁咀嚼片,北京京丰制药集团有限公司,7.53,0.5g,20,0.3765,2017,Shanghai
896,羟苯磺酸钙胶囊,北京京丰制药集团有限公司,32.94,0.5g,20,1.647,2017,Shanghai
897,盐酸氨基葡萄糖胶囊,北京康必得药业有限公司,24.41,240mg,24,1.01708333333333,2017,Shanghai
898,盐酸氨基葡萄糖胶囊,北京康必得药业有限公司,41.85,240mg,42,0.996428571428571,2017,Shanghai
899,盐酸特比萘芬片,北京诺华制药有限公司,87.5,250mg,7,12.5,2017,Shanghai
900,缬沙坦胶囊,北京诺华制药有限公司,36.18,80mg,7,5.16857142857143,2017,Shanghai
901,那格列奈片,北京诺华制药有限公司,28.78,120mg,12,2.39833333333333,2017,Shanghai
902,阿德福韦酯片,北京双鹭药业股份有限公司,49.15,10mg,10,4.915,2017,Shanghai
903,阿德福韦酯片,北京双鹭药业股份有限公司,95.85,10mg,20,4.7925,2017,Shanghai
904,紫杉醇注射液,北京双鹭药业股份有限公司,84.99,30mg,1,84.99,2017,Shanghai
905,利培酮片,北京天衡药物研究院南阳天衡制药厂,16.77,1mg,30,0.559,2017,Shanghai
906,利培酮片,北京天衡药物研究院南阳天衡制药厂,11.35,1mg,20,0.5675,2017,Shanghai
907,瑞格列奈片,北京万生药业有限责任公司,16.43,0.5mg,30,0.547666666666667,2017,Shanghai
908,盐酸帕罗西汀片,北京万生药业有限责任公司,44.95,20mg,14,3.21071428571429,2017,Shanghai
909,苯磺酸氨氯地平片,北京万生药业有限责任公司,16.55,5mg,21,0.788095238095238,2017,Shanghai
910,盐酸曲美他嗪片,北京万生药业有限责任公司,76.55,20mg,90,0.850555555555556,2017,Shanghai
911,盐酸曲美他嗪片,北京万生药业有限责任公司,26.56,20mg,30,0.885333333333333,2017,Shanghai
912,苯磺酸氨氯地平片,北京万生药业有限责任公司,21.83,5mg,28,0.779642857142857,2017,Shanghai
913,辛伐他汀片,北京万生药业有限责任公司,16.93,40mg,10,1.693,2017,Shanghai
914,盐酸曲美他嗪片,北京万生药业有限责任公司,51.79,20mg,60,0.863166666666667,2017,Shanghai
915,甲钴胺片,北京星昊医药股份有限公司,8.04,0.5mg,20,0.402,2017,Shanghai
916,苯磺酸氨氯地平片,北京益民药业有限公司,7.76,5mg,14,0.554285714285714,2017,Shanghai
917,奥氮平片,常州华生制药有限公司,208.88,5mg,28,7.46,2017,Shanghai
918,盐酸氟西汀胶囊,常州华生制药有限公司,17.6,20mg,7,2.51428571428571,2017,Shanghai
919,多索茶碱注射液,常州兰陵制药有限公司,9,10ml,1,9,2017,Shanghai
920,氟康唑胶囊,常州兰陵制药有限公司,2.79,50mg,6,0.465,2017,Shanghai
921,缬沙坦胶囊,常州四药制药有限公司,18.04,40mg,14,1.28857142857143,2017,Shanghai
922,缬沙坦胶囊,常州四药制药有限公司,10.34,80mg,7,1.47714285714286,2017,Shanghai
923,利培酮片,常州四药制药有限公司,41.91,2mg,20,2.0955,2017,Shanghai
924,缬沙坦胶囊,常州四药制药有限公司,119.89,40mg,100,1.1989,2017,Shanghai
925,缬沙坦胶囊,常州四药制药有限公司,73.29,40mg,60,1.2215,2017,Shanghai
926,注射用兰索拉唑,常州四药制药有限公司,81.97,30mg,1,81.97,2017,Shanghai
927,格列吡嗪控释片,常州四药制药有限公司,40.24,5mg,28,1.43714285714286,2017,Shanghai
928,注射用兰索拉唑,常州四药制药有限公司,81.97,30mg,1,81.97,2017,Shanghai
929,阿奇霉素胶囊,常州制药厂有限公司,2.08,250mg,6,0.346666666666667,2017,Shanghai
930,碘海醇注射液,辰欣药业股份有限公司,179.3,100ml,1,179.3,2017,Shanghai
931,苯磺酸氨氯地平片,辰欣药业股份有限公司,9.88,5mg,14,0.705714285714286,2017,Shanghai
932,甲钴胺片,辰欣药业股份有限公司,39.84,0.5mg,60,0.664,2017,Shanghai
933,注射用泮托拉唑钠,辰欣药业股份有限公司,15.7,40mg,1,15.7,2017,Shanghai
934,注射用盐酸吉西他滨,辰欣药业股份有限公司,130.82,200mg,1,130.82,2017,Shanghai
935,泮托拉唑钠肠溶片,辰欣药业股份有限公司,19.97,40mg,7,2.85285714285714,2017,Shanghai
936,氟康唑氯化钠注射液,辰欣药业股份有限公司,7.75,200mg,1,7.75,2017,Shanghai
937,注射用阿奇霉素,辰欣药业股份有限公司,5.61,500mg,1,5.61,2017,Shanghai
938,氟康唑氯化钠注射液,辰欣药业股份有限公司,6.44,200mg,1,6.44,2017,Shanghai
939,阿德福韦酯片,辰欣药业股份有限公司,55.45,10mg,7,7.92142857142857,2017,Shanghai
940,苯磺酸氨氯地平片,辰欣药业股份有限公司,23.18,5mg,21,1.10380952380952,2017,Shanghai
941,甲钴胺片,辰欣药业股份有限公司,10.84,0.5mg,20,0.542,2017,Shanghai
942,阿德福韦酯片,辰欣药业股份有限公司,108.13,10mg,14,7.72357142857143,2017,Shanghai
943,紫杉醇注射液,辰欣药业股份有限公司,265.83,60mg,1,265.83,2017,Shanghai
944,紫杉醇注射液,辰欣药业股份有限公司,158.51,30mg,1,158.51,2017,Shanghai
945,阿奇霉素片,辰欣药业股份有限公司(原：鲁抗辰欣),6.15,500mg,6,1.025,2017,Shanghai
946,盐酸氨溴索注射液,成都百裕制药股份有限公司,2.61,15mg,1,2.61,2017,Shanghai
947,注射用兰索拉唑,成都百裕制药股份有限公司,73.03,30mg,1,73.03,2017,Shanghai
948,注射用兰索拉唑,成都百裕制药股份有限公司,73.03,30mg,1,73.03,2017,Shanghai
949,注射用兰索拉唑,成都百裕制药股份有限公司,73.03,30mg,1,73.03,2017,Shanghai
950,头孢呋辛酯片,成都倍特药业有限公司,13.99,125mg,24,0.582916666666667,2017,Shanghai
951,头孢呋辛酯片,成都倍特药业有限公司,7.17,125mg,12,0.5975,2017,Shanghai
952,氟康唑胶囊,成都倍特药业有限公司,6.87,50mg,12,0.5725,2017,Shanghai
953,注射用胸腺法新,成都地奥九泓制药厂,116.14,1.6mg,1,116.14,2017,Shanghai
954,盐酸贝那普利片,成都地奥制药集团有限公司,17.32,10mg,10,1.732,2017,Shanghai
955,盐酸贝那普利片,成都地奥制药集团有限公司,53.21,10mg,30,1.77366666666667,2017,Shanghai
956,盐酸舍曲林片,成都恒瑞制药有限公司,31.66,50mg,14,2.26142857142857,2017,Shanghai
957,辛伐他汀片,成都华宇制药有限公司,6.04,5mg,20,0.302,2017,Shanghai
958,辛伐他汀片,成都华宇制药有限公司,7.75,10mg,10,0.775,2017,Shanghai
959,阿立哌唑片,成都康弘药业集团股份有限公司,42.83,5mg,20,2.1415,2017,Shanghai
960,注射用胸腺法新,成都圣诺生物制药有限公司,90.08,1.6mg,1,90.08,2017,Shanghai
961,伏立康唑片,成都泰合健康科技集团股份有限公司华神制药厂,86.75,50mg,2,43.375,2017,Shanghai
962,伏立康唑片,成都泰合健康科技集团股份有限公司华神制药厂,169.17,50mg,4,42.2925,2017,Shanghai
963,注射用更昔洛韦,成都天台山制药有限公司,7.22,250mg,1,7.22,2017,Shanghai
964,盐酸氨溴索注射液,成都天台山制药有限公司,5.51,30mg,1,5.51,2017,Shanghai
965,注射用阿奇霉素,成都天台山制药有限公司,1.92,125mg,1,1.92,2017,Shanghai
966,盐酸氨溴索注射液,成都天台山制药有限公司,5.02,15mg,1,5.02,2017,Shanghai
967,注射用阿奇霉素,成都天台山制药有限公司,5.18,500mg,1,5.18,2017,Shanghai
968,替吉奥胶囊,"大鹏药品工业株式会社(大鹏药品工业株式会社德岛
工厂)",1585.67,20mg,28,56.6310714285714,2017,Shanghai
969,硫辛酸注射液,丹东医创药业有限责任公司,40.44,12ml,1,40.44,2017,Shanghai
970,注射用培美曲塞二钠,德州德药制药有限公司,2712.1,500mg,1,2712.1,2017,Shanghai
971,坎地沙坦酯片,迪沙药业集团有限公司,25.51,8mg,12,2.12583333333333,2017,Shanghai
972,坎地沙坦酯片,迪沙药业集团有限公司,13.08,8mg,6,2.18,2017,Shanghai
973,注射用阿奇霉素,东北制药集团沈阳第一制药有限公司,33.39,250mg,1,33.39,2017,Shanghai
974,注射用阿奇霉素,东北制药集团沈阳第一制药有限公司,19.32,125mg,1,19.32,2017,Shanghai
975,多索茶碱注射液,福安药业集团宁波天衡制药有限公司,8.8,10ml,1,8.8,2017,Shanghai
976,碘海醇注射液,福安药业集团宁波天衡制药有限公司,175.49,100ml,1,175.49,2017,Shanghai
977,恩替卡韦胶囊,福建广生堂药业股份有限公司,71.4,0.5mg,7,10.2,2017,Shanghai
978,阿德福韦酯片,福建广生堂药业股份有限公司,78.8,10mg,14,5.62857142857143,2017,Shanghai
979,注射用泮托拉唑钠,福建省闽东力捷迅药业有限公司,10.54,40mg,1,10.54,2017,Shanghai
980,氟康唑氯化钠注射液,福建天泉药业股份有限公司,7.9,200mg,1,7.9,2017,Shanghai
981,坎地沙坦酯片,福州屏山制药有限公司,16.56,4mg,14,1.18285714285714,2017,Shanghai
982,坎地沙坦酯片,福州屏山制药有限公司,32.29,4mg,28,1.15321428571429,2017,Shanghai
983,氟康唑氯化钠注射液,辅仁药业集团有限公司,4.52,200mg,1,4.52,2017,Shanghai
984,头孢地尼分散片,广东博洲药业有限公司,38.51,100mg,6,6.41833333333333,2017,Shanghai
985,注射用头孢呋辛钠,广东博洲药业有限公司,5.71,1.0g,1,5.71,2017,Shanghai
986,头孢地尼分散片,广东博洲药业有限公司,56.92,100mg,9,6.32444444444444,2017,Shanghai
987,头孢地尼分散片,广东博洲药业有限公司,75.1,100mg,12,6.25833333333333,2017,Shanghai
988,注射用头孢呋辛钠,广东博洲药业有限公司,3.87,0.75g,1,3.87,2017,Shanghai
989,注射用泮托拉唑钠,广东宏远集团药业有限公司,10.53,40mg,1,10.53,2017,Shanghai
990,盐酸罗哌卡因注射液,广东嘉博制药有限公司,17.88,10ml,1,17.88,2017,Shanghai
991,盐酸罗哌卡因注射液,广东嘉博制药有限公司,21.97,10ml,1,21.97,2017,Shanghai
992,丙泊酚中/长链脂肪乳注射液,广东嘉博制药有限公司,78.46,20ml,1,78.46,2017,Shanghai
993,盐酸舍曲林片,广东逸舒制药股份有限公司,35.95,50mg,14,2.56785714285714,2017,Shanghai
994,克拉霉素片,广东逸舒制药股份有限公司,16.6,125mg,24,0.691666666666667,2017,Shanghai
995,氟康唑胶囊,广东逸舒制药股份有限公司,12.61,150mg,6,2.10166666666667,2017,Shanghai
996,盐酸法舒地尔注射液,广州白云山明兴制药有限公司,41.3,30mg,1,41.3,2017,Shanghai
997,注射用头孢他啶,广州白云山天心制药股份有限公司,10.84,1.5g,1,10.84,2017,Shanghai
998,坎地沙坦酯片,广州白云山天心制药股份有限公司,20.83,4mg,14,1.48785714285714,2017,Shanghai
999,坎地沙坦酯片,广州白云山天心制药股份有限公司,42.05,4mg,28,1.50178571428571,2017,Shanghai
1000,盐酸法舒地尔注射液,广州白云山天心制药股份有限公司,28.4,30mg,1,28.4,2017,Shanghai
1001,阿法骨化醇软胶囊,广州白云山星群（药业）股份有限公司,12.38,,20,0.619,2017,Shanghai
1002,盐酸多奈哌齐片,贵州圣济堂制药有限公司,56.6,5mg,12,4.71666666666667,2017,Shanghai
1003,羟苯磺酸钙胶囊,贵州天安药业股份有限公司,37.25,0.25g,48,0.776041666666667,2017,Shanghai
1004,羟苯磺酸钙胶囊,贵州天安药业股份有限公司,25.89,0.5g,18,1.43833333333333,2017,Shanghai
1005,辛伐他汀片,贵州天安药业股份有限公司,6.27,10mg,28,0.223928571428571,2017,Shanghai
1006,羟苯磺酸钙胶囊,贵州天安药业股份有限公司,19.1,0.25g,24,0.795833333333333,2017,Shanghai
1007,注射用头孢他啶,国药集团国瑞药业有限公司,3.71,1.0g,1,3.71,2017,Shanghai
1008,注射用阿奇霉素,国药集团国瑞药业有限公司,1.7,250mg,1,1.7,2017,Shanghai
1009,注射用阿奇霉素,国药集团国瑞药业有限公司,3.72,500mg,1,3.72,2017,Shanghai
1010,注射用更昔洛韦,国药集团国瑞药业有限公司,6.49,250mg,1,6.49,2017,Shanghai
1011,辛伐他汀片,国药集团容生制药有限公司,4.11,10mg,20,0.2055,2017,Shanghai
1012,辛伐他汀片,国药集团汕头金石制药有限公司,6.55,10mg,10,0.655,2017,Shanghai
1013,头孢丙烯片,国药集团汕头金石制药有限公司,36.13,500mg,6,6.02166666666667,2017,Shanghai
1014,阿奇霉素片,国药集团汕头金石制药有限公司,6.78,500mg,3,2.26,2017,Shanghai
1015,头孢丙烯片,国药集团汕头金石制药有限公司,20.07,250mg,6,3.345,2017,Shanghai
1016,注射用头孢呋辛钠,国药集团威奇达药业有限公司,13.24,1.75g,1,13.24,2017,Shanghai
1017,头孢地尼分散片,国药集团致君（深圳）制药有限公司,72.71,100mg,12,6.05916666666667,2017,Shanghai
1018,头孢地尼分散片,国药集团致君（深圳）制药有限公司,37.29,100mg,6,6.215,2017,Shanghai
1019,头孢呋辛酯片,国药集团致君（深圳）制药有限公司,17.46,125mg,12,1.455,2017,Shanghai
1020,注射用头孢呋辛钠,国药集团致君（深圳）制药有限公司,19.99,3.0g,1,19.99,2017,Shanghai
1021,注射用头孢他啶,国药集团致君（深圳）制药有限公司,9.27,1.0g,1,9.27,2017,Shanghai
1022,注射用头孢他啶,国药集团致君（深圳）制药有限公司,15.47,2.0g,1,15.47,2017,Shanghai
1023,注射用头孢他啶,国药集团致君(苏州)制药有限公司,4.39,1.0g,1,4.39,2017,Shanghai
1024,注射用头孢呋辛钠,国药集团致君(苏州)制药有限公司,1.32,750mg,1,1.32,2017,Shanghai
1025,注射用头孢呋辛钠,国药集团致君(苏州)制药有限公司,3.56,1.5g,1,3.56,2017,Shanghai
1026,布洛芬颗粒,哈尔滨华瑞生化药业有限责任公司,4.68,0.1g,12,0.39,2017,Shanghai
1027,注射用奥沙利铂,哈尔滨三联药业股份有限公司,163,50mg,1,163,2017,Shanghai
1028,注射用泮托拉唑钠,哈尔滨三联药业股份有限公司,14.77,40mg,1,14.77,2017,Shanghai
1029,紫杉醇注射液,哈尔滨三联药业股份有限公司,255.11,60mg,1,255.11,2017,Shanghai
1030,盐酸特拉唑嗪胶囊,哈尔滨一洲制药有限公司,4.43,2mg,14,0.316428571428571,2017,Shanghai
1031,注射用泮托拉唑钠,哈尔滨誉衡药业股份有限公司,10.72,40mg,1,10.72,2017,Shanghai
1032,注射用盐酸吉西他滨,哈尔滨誉衡药业股份有限公司,721,1000mg,1,721,2017,Shanghai
1033,注射用盐酸吉西他滨,哈尔滨誉衡药业股份有限公司,134.18,200mg,1,134.18,2017,Shanghai
1034,注射用泮托拉唑钠,哈药集团三精加滨药业有限公司,19.33,60mg,1,19.33,2017,Shanghai
1035,注射用奥沙利铂,哈药集团生物工程有限公司,70.99,50mg,1,70.99,2017,Shanghai
1036,注射用更昔洛韦,哈药集团生物工程有限公司,10.05,250mg,1,10.05,2017,Shanghai
1037,注射用胸腺法新,哈药集团生物工程有限公司,102.31,1.6mg,1,102.31,2017,Shanghai
1038,紫杉醇注射液,哈药集团生物工程有限公司,61.39,30mg,1,61.39,2017,Shanghai
1039,注射用头孢他啶,哈药集团制药总厂,7.82,1.0g,1,7.82,2017,Shanghai
1040,注射用头孢他啶,哈药集团制药总厂,12.58,2.0g,1,12.58,2017,Shanghai
1041,注射用头孢他啶,哈药集团制药总厂,8.57,1.5g,1,8.57,2017,Shanghai
1042,注射用头孢他啶,哈药集团制药总厂,12.58,2.0g,1,12.58,2017,Shanghai
1043,注射用头孢呋辛钠,哈药集团制药总厂,6.62,1.5g,1,6.62,2017,Shanghai
1044,注射用头孢他啶,哈药集团制药总厂,5.76,0.75g,1,5.76,2017,Shanghai
1045,注射用头孢唑林钠,哈药集团制药总厂,1.36,1.0g,1,1.36,2017,Shanghai
1046,注射用头孢他啶,哈药集团制药总厂,8.57,1.5g,1,8.57,2017,Shanghai
1047,注射用头孢他啶,哈药集团制药总厂,3.92,0.5g,1,3.92,2017,Shanghai
1048,注射用头孢唑林钠,哈药集团制药总厂,2.6,2g,1,2.6,2017,Shanghai
1049,注射用头孢曲松钠,哈药集团制药总厂,2.96,2.0g,1,2.96,2017,Shanghai
1050,注射用头孢他啶,哈药集团制药总厂,3.96,1.0g,1,3.96,2017,Shanghai
1051,注射用头孢呋辛钠,哈药集团制药总厂,2.92,0.75g,1,2.92,2017,Shanghai
1052,注射用头孢曲松钠,哈药集团制药总厂,1.22,1.0g,1,1.22,2017,Shanghai
1053,注射用头孢唑林钠,哈药集团制药总厂,0.72,0.5g,1,0.72,2017,Shanghai
1054,注射用头孢他啶,哈药集团制药总厂,4.14,0.5g,1,4.14,2017,Shanghai
1055,注射用更昔洛韦,海口奇力制药股份有限公司,4.35,125mg,1,4.35,2017,Shanghai
1056,注射用泮托拉唑钠,海口奇力制药股份有限公司,10.39,40mg,1,10.39,2017,Shanghai
1057,奥美拉唑肠溶胶囊,海口奇力制药股份有限公司,1.4,20mg,14,0.1,2017,Shanghai
1058,紫杉醇注射液,海口奇力制药股份有限公司,107.84,30mg,1,107.84,2017,Shanghai
1059,注射用头孢他啶,海口市制药厂有限公司,5.65,1.5g,1,5.65,2017,Shanghai
1060,注射用头孢呋辛钠,海口市制药厂有限公司,4.74,1.0g,1,4.74,2017,Shanghai
1061,注射用头孢呋辛钠,海口市制药厂有限公司,4.47,2g,1,4.47,2017,Shanghai
1062,注射用头孢他啶,海口市制药厂有限公司,3.1,1.0g,1,3.1,2017,Shanghai
1063,紫杉醇注射液,海口市制药厂有限公司,182.49,30mg,1,182.49,2017,Shanghai
1064,缬沙坦胶囊,海南澳美华制药有限公司,22.52,160mg,7,3.21714285714286,2017,Shanghai
1065,盐酸特拉唑嗪片,海南碧凯药业有限公司,9.18,2mg,16,0.57375,2017,Shanghai
1066,奥美拉唑肠溶胶囊,海南海力制药有限公司,29.77,40mg,24,1.24041666666667,2017,Shanghai
1067,辛伐他汀片,海南海灵化学制药有限公司,4.82,10mg,20,0.241,2017,Shanghai
1068,辛伐他汀片,海南海灵化学制药有限公司,7.29,20mg,20,0.3645,2017,Shanghai
1069,奥美拉唑肠溶胶囊,海南葫芦娃药业集团股份有限公司,16.5,40mg,14,1.17857142857143,2017,Shanghai
1070,奥美拉唑肠溶胶囊,海南葫芦娃药业集团股份有限公司,32.17,40mg,28,1.14892857142857,2017,Shanghai
1071,注射用头孢呋辛钠,海南葫芦娃制药有限公司,4.09,0.25g,1,4.09,2017,Shanghai
1072,氟康唑氯化钠注射液,海南华拓天涯制药有限公司,17.31,400mg,1,17.31,2017,Shanghai
1073,注射用泮托拉唑钠,海南皇隆制药股份有限公司,9.77,40mg,1,9.77,2017,Shanghai
1074,坎地沙坦酯片,海南惠普森医药生物技术有限公司,14.87,8mg,7,2.12428571428571,2017,Shanghai
1075,注射用奥沙利铂,海南锦瑞制药有限公司,167.14,100mg,1,167.14,2017,Shanghai
1076,注射用培美曲塞二钠,海南锦瑞制药有限公司,1088.2,100mg,1,1088.2,2017,Shanghai
1077,注射用奥沙利铂,海南锦瑞制药有限公司,72.2,50mg,1,72.2,2017,Shanghai
1078,注射用培美曲塞二钠,海南锦瑞制药有限公司,3517.85,500mg,1,3517.85,2017,Shanghai
1079,注射用泮托拉唑钠,海南灵康制药有限公司,15.3,40mg,1,15.3,2017,Shanghai
1080,注射用头孢呋辛钠,海南灵康制药有限公司,14.89,1.75g,1,14.89,2017,Shanghai
1081,注射用泮托拉唑钠,海南灵康制药有限公司,23.4,80mg,1,23.4,2017,Shanghai
1082,注射用头孢呋辛钠,海南全星制药有限公司,10.33,2.25g,1,10.33,2017,Shanghai
1083,紫杉醇注射液,海南全星制药有限公司,238.75,100mg,1,238.75,2017,Shanghai
1084,紫杉醇注射液,海南全星制药有限公司,41.2,30mg,1,41.2,2017,Shanghai
1085,注射用泮托拉唑钠,海南双成药业股份有限公司,12.65,40mg,1,12.65,2017,Shanghai
1086,注射用胸腺法新,海南双成药业股份有限公司,97.74,1.6mg,1,97.74,2017,Shanghai
