"","Name","Firm","Price","Volume","Count","unit_price","Year"
"98","盐酸氨溴索注射液","河北爱尔海泰制药有限公司",9.4,"30mg",1,9.4,2015
"99","盐酸氨溴索注射液","河北爱尔海泰制药有限公司",3.39,"7.5mg",1,3.39,2015
"100","盐酸氨溴索注射液","青岛金峰制药有限公司",3.47,"15mg",1,3.47,2015
"101","盐酸氨溴索注射液","青岛金峰制药有限公司",5.9,"30mg",1,5.9,2015
"102","盐酸氨溴索注射液","山东方明药业集团股份有限公司",3.47,"15mg",1,3.47,2015
"103","盐酸氨溴索注射液","山东罗欣药业集团股份有限公司",5.72,"15mg",1,5.72,2015
"104","盐酸氨溴索注射液","山东罗欣药业集团股份有限公司",9.72,"30mg",1,9.72,2015
"105","盐酸氨溴索注射液","天津金耀药业有限公司",5.43,"15mg",1,5.43,2015
"106","盐酸氨溴索注射液","天津金耀药业有限公司",9.23,"30mg",1,9.23,2015
"107","盐酸氨溴索注射液","天津药物研究院药业有限责任公司",5.15,"15mg",1,5.15,2015
"108","盐酸氨溴索注射液","天津药物研究院药业有限责任公司",9.08,"30mg",1,9.08,2015
"109","盐酸氨溴索注射液","云南龙海天然植物药业有限公司",4.69,"15mg",1,4.69,2015
"110","盐酸氨溴索注射液","浙江康恩贝制药股份有限公司",9.73,"30mg",1,9.73,2015
"111","奥氮平片","Lilly del Caribe, Inc.(Lilly S.A.分装)",281.74,"10mg",7,40.2485714285714,2015
"112","奥氮平片","Lilly del Caribe, Inc.(Lilly S.A.分装)",631.92,"5mg",28,22.5685714285714,2015
"113","奥氮平片","常州华生制药有限公司",260.87,"5mg",28,9.31678571428571,2015
"114","奥氮平片","江苏豪森药业股份有限公司",111.91,"10mg",7,15.9871428571429,2015
"115","奥氮平片","江苏豪森药业股份有限公司",124.19,"5mg",14,8.87071428571429,2015
"116","奥氮平片","印度瑞迪博士实验室有限公司（印度瑞迪博士实验室有限公司）",304.82,"10mg",20,15.241,2015
"117","奥氮平片","印度瑞迪博士实验室有限公司（印度瑞迪博士实验室有限公司）",176.89,"5mg",20,8.8445,2015
"118","奥美拉唑肠溶胶囊","常州四药制药有限公司",49.25,"10mg",30,1.64166666666667,2015
"119","奥美拉唑肠溶胶囊","常州四药制药有限公司",96.05,"10mg",60,1.60083333333333,2015
"120","奥美拉唑肠溶胶囊","常州四药制药有限公司",42.2,"20mg",14,3.01428571428571,2015
"121","奥美拉唑肠溶胶囊","常州四药制药有限公司",21.7,"20mg",7,3.1,2015
"122","奥美拉唑肠溶胶囊","常州四药制药有限公司",12.12,"10mg",7,1.73142857142857,2015
"123","奥美拉唑肠溶胶囊","成都天台山制药有限公司",3.2,"20mg",14,0.228571428571429,2015
"124","奥美拉唑肠溶胶囊","东北制药集团沈阳第一制药有限公司",3.65,"20mg",14,0.260714285714286,2015
"125","奥美拉唑肠溶胶囊","辅仁药业集团有限公司",6.61,"20mg",14,0.472142857142857,2015
"126","奥美拉唑肠溶胶囊","哈尔滨松鹤制药有限公司",4.5,"20mg",14,0.321428571428571,2015
"127","奥美拉唑肠溶胶囊","海南通用三洋药业有限公司",16,"20mg",21,0.761904761904762,2015
"128","奥美拉唑肠溶胶囊","河南羚锐制药股份有限公司",6.29,"20mg",14,0.449285714285714,2015
"129","奥美拉唑肠溶胶囊","江西汇仁药业有限公司",9.6,"20mg",14,0.685714285714286,2015
"130","奥美拉唑肠溶胶囊","康普药业股份有限公司",17.5,"20mg",28,0.625,2015
"131","奥美拉唑肠溶胶囊","康普药业股份有限公司",8.97,"20mg",14,0.640714285714286,2015
"132","奥美拉唑肠溶胶囊","山东方明药业集团股份有限公司",3.39,"20mg",7,0.484285714285714,2015
"133","奥美拉唑肠溶胶囊","山东方明药业集团股份有限公司",4.78,"20mg",10,0.478,2015
"134","奥美拉唑肠溶胶囊","山东方明药业集团股份有限公司",9.32,"20mg",20,0.466,2015
"135","奥美拉唑肠溶胶囊","山东方明药业集团股份有限公司",13.77,"20mg",30,0.459,2015
"136","奥美拉唑肠溶胶囊","山东方明药业集团股份有限公司",6.61,"20mg",14,0.472142857142857,2015
"137","奥美拉唑肠溶胶囊","山东方明药业集团股份有限公司",9.77,"20mg",21,0.465238095238095,2015
"138","奥美拉唑肠溶胶囊","山东罗欣药业集团股份有限公司",6.61,"20mg",14,0.472142857142857,2015
"139","奥美拉唑肠溶胶囊","山东罗欣药业集团股份有限公司",9.77,"20mg",21,0.465238095238095,2015
"140","奥美拉唑肠溶胶囊","山东罗欣药业集团股份有限公司",4.7,"10mg",14,0.335714285714286,2015
"141","奥美拉唑肠溶胶囊","上海美优制药有限公司",21.8,"20mg",21,1.03809523809524,2015
"142","奥美拉唑肠溶胶囊","上海信谊万象药业股份有限公司",12.76,"20mg",21,0.607619047619048,2015
"143","奥美拉唑肠溶胶囊","四川科伦药业股份有限公司",1.38,"20mg",14,0.0985714285714286,2015
"144","奥美拉唑肠溶胶囊","烟台鲁银药业有限公司",5,"20mg",14,0.357142857142857,2015
"145","奥美拉唑肠溶胶囊","扬子江药业集团有限公司",25.91,"20mg",14,1.85071428571429,2015
"146","奥美拉唑肠溶胶囊","悦康药业集团有限公司",1.96,"20mg",14,0.14,2015
"147","奥美沙坦酯片","北京万生药业有限责任公司",34.25,"20mg",7,4.89285714285714,2015
"148","奥美沙坦酯片","北京万生药业有限责任公司",48.3,"20mg",10,4.83,2015
"149","奥美沙坦酯片","第一三共制药(上海)有限公司",46.09,"20mg",7,6.58428571428571,2015
"150","奥美沙坦酯片","南京正大天晴制药有限公司",66.79,"20mg",14,4.77071428571429,2015
"151","奥美沙坦酯片","南京正大天晴制药有限公司",34.25,"20mg",7,4.89285714285714,2015
"152","奥美沙坦酯片","上海信谊百路达药业有限公司",35.65,"20mg",7,5.09285714285714,2015
"153","奥美沙坦酯片","上海信谊百路达药业有限公司",69.57,"20mg",14,4.96928571428571,2015
"154","盐酸贝那普利片","北京诺华制药有限公司",26.26,"5mg",14,1.87571428571429,2015
"155","盐酸贝那普利片","成都地奥制药集团有限公司",20.6,"10mg",10,2.06,2015
"156","盐酸贝那普利片","上海新亚药业闵行有限公司",25.35,"10mg",14,1.81071428571429,2015
"157","丙泊酚中/长链脂肪乳注射液","B.Braun Melsungen AG（B.Braun Melsungen AG）",95.65,"20ml",1,95.65,2015
"158","丙泊酚中/长链脂肪乳注射液","B.Braun Melsungen AG（B.Braun Melsungen AG）",95.65,"20ml",1,95.65,2015
"159","丙泊酚中/长链脂肪乳注射液","B.Braun Melsungen AG（B.Braun Melsungen AG）",196.52,"50ml",1,196.52,2015
"160","丙泊酚中/长链脂肪乳注射液","B.Braun Melsungen AG（B.Braun Melsungen AG）",332.17,"100ml",1,332.17,2015
"161","丙泊酚中/长链脂肪乳注射液","Fresenius Kabi Austria GmbH(北京费森尤斯卡比医药有限公司分装）",92.07,"20ml",1,92.07,2015
"162","丙泊酚中/长链脂肪乳注射液","Fresenius Kabi Austria GmbH(北京费森尤斯卡比医药有限公司分装）",190.46,"50ml",1,190.46,2015
"163","丙泊酚中/长链脂肪乳注射液","Fresenius Kabi Austria GmbH(北京费森尤斯卡比医药有限公司分装）",322,"50ml",1,322,2015
"164","丙泊酚中/长链脂肪乳注射液","广东嘉博制药有限公司",95,"20ml",1,95,2015
"165","丙泊酚中/长链脂肪乳注射液","四川国瑞药业有限责任公司",191.72,"50ml",1,191.72,2015
"166","丙泊酚中/长链脂肪乳注射液","四川国瑞药业有限责任公司",92,"20ml",1,92,2015
"167","吸入用布地奈德混悬液","AstraZeneca Pty Ltd",79.91,"2ml",5,15.982,2015
"168","布洛芬颗粒","哈尔滨华瑞生化药业有限责任公司",6.47,"0.1g",12,0.539166666666667,2015
"169","单硝酸异山梨酯缓释胶囊","远大医药（中国）有限公司",20.51,"40mg",20,1.0255,2015
"170","单硝酸异山梨酯缓释片","阿斯利康制药有限公司",12.43,"30mg",7,1.77571428571429,2015
"171","单硝酸异山梨酯缓释片","阿斯利康制药有限公司",21.13,"60mg",7,3.01857142857143,2015
"172","单硝酸异山梨酯缓释片","河北医科大学制药厂",42.5,"50mg",24,1.77083333333333,2015
"173","单硝酸异山梨酯缓释片","河北医科大学制药厂",12.97,"50mg",7,1.85285714285714,2015
"174","单硝酸异山梨酯缓释片","华润双鹤药业股份有限公司",20,"50mg",10,2,2015
"175","单硝酸异山梨酯缓释片","乐普药业股份有限公司",24,"40mg",24,1,2015
"176","单硝酸异山梨酯缓释片","南京臣功制药股份有限公司",18.08,"60mg",10,1.808,2015
"177","单硝酸异山梨酯缓释片","齐鲁制药有限公司",25.74,"30mg",24,1.0725,2015
"178","单硝酸异山梨酯缓释片","山东力诺科峰制药有限公司",30.79,"40mg",20,1.5395,2015
"179","单硝酸异山梨酯缓释片","山东齐都药业有限公司",15.52,"60mg",7,2.21714285714286,2015
"180","单硝酸异山梨酯缓释片","上海世康特制药有限公司",17.32,"60mg",10,1.732,2015
"181","单硝酸异山梨酯缓释片","上海信谊万象药业股份有限公司",29.64,"40mg",20,1.482,2015
"182","单硝酸异山梨酯缓释片","印度太阳药业有限公司",16.31,"50mg",10,1.631,2015
"183","碘海醇注射液","北京北陆药业股份有限公司",65.96,"20ml",1,65.96,2015
"184","碘海醇注射液","北京北陆药业股份有限公司",163.83,"75ml",1,163.83,2015
"185","碘海醇注射液","北京北陆药业股份有限公司",138.26,"50ml",1,138.26,2015
"186","碘海醇注射液","北京北陆药业股份有限公司",234.13,"100ml",1,234.13,2015
"187","碘海醇注射液","辰欣药业股份有限公司",199.41,"100ml",1,199.41,2015
"188","碘海醇注射液","湖南金健药业有限责任公司",205.88,"100ml",1,205.88,2015
"189","碘海醇注射液","湖南金健药业有限责任公司",235.65,"100ml",1,235.65,2015
"190","碘海醇注射液","华仁药业（日照）有限公司",205,"100ml",1,205,2015
"191","碘海醇注射液","宁波天衡药业股份有限公司",190.97,"100ml",1,190.97,2015
"192","碘海醇注射液","宁波天衡药业股份有限公司",235.66,"100ml",1,235.66,2015
"193","碘海醇注射液","宁波天衡药业股份有限公司",135.36,"50ml",1,135.36,2015
"194","碘海醇注射液","上海旭东海普药业有限公司",234.13,"100ml",1,234.13,2015
"195","碘海醇注射液","通用电气药业（上海）有限公司",296.01,"100ml",1,296.01,2015
"196","碘海醇注射液","通用电气药业（上海）有限公司",346.09,"100ml",1,346.09,2015
"197","碘海醇注射液","通用电气药业（上海）有限公司",49.83,"10ml",1,49.83,2015
"198","碘海醇注射液","通用电气药业（上海）有限公司",602,"200ml",1,602,2015
"199","碘海醇注射液","通用电气药业（上海）有限公司",84.78,"20ml",1,84.78,2015
"200","碘海醇注射液","通用电气药业（上海）有限公司",99.13,"20ml",1,99.13,2015
"201","碘海醇注射液","通用电气药业（上海）有限公司",174.78,"50ml",1,174.78,2015
"202","碘海醇注射液","通用电气药业（上海）有限公司",203.48,"50ml",1,203.48,2015
"203","碘海醇注射液","通用电气药业（上海）有限公司",238.26,"75ml",1,238.26,2015
"204","碘海醇注射液","通用电气药业（上海）有限公司",277.39,"75ml",1,277.39,2015
"205","碘海醇注射液","扬子江药业集团有限公司",238.97,"100ml",1,238.97,2015
"206","碘海醇注射液","扬子江药业集团有限公司",298.26,"100ml",1,298.26,2015
"207","碘海醇注射液","扬子江药业集团有限公司",140,"50ml",1,140,2015
"208","碘海醇注射液","扬子江药业集团有限公司",175.65,"50ml",1,175.65,2015
"209","碘海醇注射液","扬子江药业集团有限公司",194.44,"75ml",1,194.44,2015
"210","碘海醇注射液","浙江天瑞药业有限公司",112.09,"50ml",1,112.09,2015
"211","碘海醇注射液","浙江天瑞药业有限公司",190.97,"100ml",1,190.97,2015
"212","碘克沙醇注射液","GE Healthcare Ireland（通用电气药业（上海）有限公司分装）",320.87,"50ml",1,320.87,2015
"213","碘克沙醇注射液","GE Healthcare Ireland（通用电气药业（上海）有限公司分装）",386.96,"50ml",1,386.96,2015
"214","碘克沙醇注射液","GE Healthcare Ireland（通用电气药业（上海）有限公司分装）",552,"100ml",1,552,2015
"215","碘克沙醇注射液","GE Healthcare Ireland（通用电气药业（上海）有限公司分装）",681,"100ml",1,681,2015
"216","碘克沙醇注射液","北京北陆药业股份有限公司",380.87,"50ml",1,380.87,2015
"217","碘克沙醇注射液","江苏恒瑞医药股份有限公司",669,"100ml",1,669,2015
"218","碘克沙醇注射液","扬子江药业集团有限公司",320.87,"50ml",1,320.87,2015
"219","碘克沙醇注射液","扬子江药业集团有限公司",380.87,"50ml",1,380.87,2015
"220","盐酸度洛西汀肠溶胶囊","Eli Lilly and Company",70.78,"30mg",7,10.1114285714286,2015
"221","盐酸度洛西汀肠溶胶囊","Eli Lilly and Company",234.78,"60mg",14,16.77,2015
"222","盐酸度洛西汀肠溶胶囊","上海中西制药有限公司",82.43,"20mg",20,4.1215,2015
"223","多索茶碱注射液","安徽恒星制药有限公司",11.75,"10ml",1,11.75,2015
"224","多索茶碱注射液","安徽恒星制药有限公司",29.9,"20ml",1,29.9,2015
"225","多索茶碱注射液","安徽恒星制药有限公司",21.88,"10ml",1,21.88,2015
"226","多索茶碱注射液","常州兰陵制药有限公司",10.89,"10ml",1,10.89,2015
"227","多索茶碱注射液","黑龙江福和华星制药集团股份有限公司",13.56,"10ml",1,13.56,2015
"228","多索茶碱注射液","黑龙江福和华星制药集团股份有限公司",23.04,"20ml",1,23.04,2015
"229","多索茶碱注射液","黑龙江福和华星制药集团股份有限公司",31.47,"20ml",1,31.47,2015
"230","多索茶碱注射液","南京臣功制药股份有限公司",13.56,"10ml",1,13.56,2015
"231","多索茶碱注射液","宁波天衡药业股份有限公司",13.57,"10ml",1,13.57,2015
"232","多索茶碱注射液","浙江北生药业汉生制药有限公司",12.16,"10ml",1,12.16,2015
"233","多索茶碱注射液","浙江北生药业汉生制药有限公司",20.72,"20ml",1,20.72,2015
"234","多索茶碱注射液","浙江北生药业汉生制药有限公司",27.24,"20ml",1,27.24,2015
"235","厄贝沙坦片","海正辉瑞制药有限公司",15.22,"150mg",12,1.26833333333333,2015
"236","厄贝沙坦片","江苏恒瑞医药股份有限公司",15.04,"150mg",7,2.14857142857143,2015
"237","厄贝沙坦片","南京长澳制药有限公司",16.26,"75mg",12,1.355,2015
"238","厄贝沙坦片","深圳市海滨制药有限公司",16.38,"150mg",7,2.34,2015
"239","厄贝沙坦片","深圳市海滨制药有限公司",19.73,"75mg",14,1.40928571428571,2015
"240","厄贝沙坦片","修正药业集团股份有限公司",16.87,"150mg",7,2.41,2015
"241","厄贝沙坦片","扬子江药业集团北京海燕药业有限公司",15.79,"75mg",12,1.31583333333333,2015
"242","厄贝沙坦片","扬子江药业集团北京海燕药业有限公司",30.79,"75mg",24,1.28291666666667,2015
"243","厄贝沙坦片","浙江华海药业股份有限公司",17.36,"75mg",14,1.24,2015
"244","厄贝沙坦片","浙江华海药业股份有限公司",34.01,"75mg",28,1.21464285714286,2015
"245","厄贝沙坦氢氯噻嗪片","常山生化药业（江苏）有限公司",30.36,"150mg",12,2.53,2015
"246","厄贝沙坦氢氯噻嗪片","浙江华圣爱诺药业有限公司",18.06,"150mg",7,2.58,2015
"247","厄贝沙坦氢氯噻嗪片","浙江华圣爱诺药业有限公司",30.36,"150mg",12,2.53,2015
"248","厄贝沙坦氢氯噻嗪片","浙江华圣爱诺药业有限公司",35.22,"150mg",14,2.51571428571429,2015
"249","非那雄胺片","北京韩美药品有限公司",11.9,"5mg",7,1.7,2015
"250","非那雄胺片","北京韩美药品有限公司",87.83,"1mg",28,3.13678571428571,2015
"251","非那雄胺片","广东逸舒制药有限公司",19.27,"5mg",10,1.927,2015
"252","非那雄胺片","海南  立克药业有限公司",16.49,"5mg",10,1.649,2015
"253","非那雄胺片","湖南千金湘江药业股份有限公司",48.36,"5mg",30,1.612,2015
"254","非那雄胺片","湖南正清制药集团股份有限公司",18.46,"5mg",10,1.846,2015
"255","非那雄胺片","湖南正清制药集团股份有限公司",36,"5mg",20,1.8,2015
"256","非那雄胺片","华润  科药业有限责任公司",20.62,"5mg",10,2.062,2015
"257","非那雄胺片","江苏黄河药业股份有限公司",11.25,"5mg",6,1.875,2015
"258","非那雄胺片","江苏黄河药业股份有限公司",18.4,"5mg",10,1.84,2015
"259","非那雄胺片","鲁南贝特制药有限公司",24.96,"5mg",12,2.08,2015
"260","非那雄胺片","南京瑞尔医药有限公司",18.07,"5mg",10,1.807,2015
"261","非那雄胺片","山东仁和堂药业有限公司",16.78,"5mg",10,1.678,2015
"262","非那雄胺片","山东仁和堂药业有限公司",20,"5mg",12,1.66666666666667,2015
"263","非那雄胺片","上海双基药业有限公司",16.78,"5mg",10,1.678,2015
"264","非那雄胺片","上海双基药业有限公司",23.21,"5mg",14,1.65785714285714,2015
"265","非那雄胺片","上海双基药业有限公司",32.72,"5mg",20,1.636,2015
"266","非那雄胺片","上海现代制药股份有限公司",17.3,"5mg",10,1.73,2015
"267","非那雄胺片","天方药业有限公司",19.88,"5mg",10,1.988,2015
"268","非那雄胺片","天方药业有限公司",38.76,"5mg",20,1.938,2015
"269","非那雄胺片","亚宝药业集团股份有限公司",19.7,"5mg",10,1.97,2015
"270","非那雄胺片","扬子江药业集团四川海蓉药业有限公司",21.65,"5mg",10,2.165,2015
