Name,Firm,Price,Volume,Count
香丹注射液,雅安三九药业有限公司,21.22,10ml,5
红花注射液,雅安三九药业有限公司,14.68,10ml,1
甲磺酸帕珠沙星注射液,亚邦医药股份有限公司,22.28,300mg,1
注射用奥扎格雷钠,亚宝药业集团股份有限公司,7.12,40mg,1
阿昔洛韦注射液,亚宝药业集团股份有限公司,1.24,250mg,1
枸橼酸莫沙必利片,亚宝药业集团股份有限公司,19.34,5mg,36
曲克芦丁注射液,亚宝药业集团股份有限公司,0.22,2ml,1
冠心宁注射液,亚宝药业集团股份有限公司,10.29,10ml,1
非那雄胺片,亚宝药业集团股份有限公司,14.57,5mg,10
红花注射液,亚宝药业集团股份有限公司,2.48,5ml,1
红花注射液,亚宝药业集团股份有限公司,10.04,20ml,1
甲磺酸培氟沙星注射液,亚宝药业集团股份有限公司,7.6,400mg,1
阿奇霉素注射液,亚宝药业集团股份有限公司,6.22,250mg,1
阿奇霉素注射液,亚宝药业集团股份有限公司,2.79,100mg,1
盐酸氟桂利嗪胶囊,亚宝药业集团股份有限公司,2.99,5mg,30
更昔洛韦注射液,亚宝药业集团股份有限公司,22.2,500mg,1
更昔洛韦注射液,亚宝药业集团股份有限公司,15.07,250mg,1
盐酸左氧氟沙星注射液,亚宝药业集团股份有限公司,3.81,400mg,1
尼莫地平注射液,亚宝药业集团股份有限公司,11.52,4mg,1
注射用长春西汀,亚宝药业集团股份有限公司,11.26,10mg,1
单硝酸异山梨酯注射液,亚宝药业集团股份有限公司,8.96,2ml,1
葛根素注射液,亚宝药业集团股份有限公司,5.56,200mg,1
环磷腺苷葡胺注射液,亚宝药业集团股份有限公司,14.7,2ml,1
曲克芦丁注射液,亚宝药业集团股份有限公司,1.4,10ml,1
甲钴胺片,亚宝药业集团股份有限公司,8.48,0.5mg,20
单硝酸异山梨酯注射液,亚宝药业集团股份有限公司,8.44,5ml,1
甲钴胺注射液,亚宝药业集团股份有限公司,4.67,0.5mg,1
安神补脑胶囊,亚宝药业集团股份有限公司,34.38,0.3g,24
枸橼酸莫沙必利片,亚宝药业集团股份有限公司,13.08,5mg,24
复方莪术油栓,亚宝药业四川制药有限公司,13.48,50mg,6
通痹片,烟台渤海制药集团有限公司,40.4,0.3g,36
注射用氢化可的松琥珀酸钠,烟台东诚北方制药有限公司,6.24,50mg,1
注射用左卡尼汀,烟台东诚北方制药有限公司,14.64,1g,1
六味地黄胶囊,烟台东诚大洋制药有限公司,28.64,0.3g,60
六味地黄胶囊,烟台东诚大洋制药有限公司,11.85,0.3g,24
西洛他唑胶囊,烟台万润药业有限公司,36.91,50mg,20
曲克芦丁注射液,烟台只楚药业有限公司,0.26,2ml,1
口炎清颗粒,延安制药股份有限公司,15.99,10g,12
口炎清颗粒,延安制药股份有限公司,13.33,10g,10
依达拉奉注射液,扬州制药有限公司,32.3,30mg,1
吡拉西坦氯化钠注射液,扬州中宝制药有限公司,3.32,8g,1
甘油果糖氯化钠注射液,扬州中宝制药有限公司,9.91,250ml,1
苦参素氯化钠注射液,扬州中宝制药有限公司,11.81,100ml,1
盐酸洛美沙星氯化钠注射液,扬州中宝制药有限公司,5.9,200mg,1
天麻素注射液,扬州中宝制药有限公司,5.83,200mg,1
氨力农注射液,扬州中宝制药有限公司,50.18,50mg,1
氨甲苯酸注射液,扬州中宝制药有限公司,0.56,0.1g,1
骨刺胶囊,扬州中惠制药有限公司,34.55,0.35g,48
苏黄止咳胶囊,扬子江药业集团北京海燕药业有限公司,29.84,0.45g,9
厄贝沙坦片,扬子江药业集团北京海燕药业有限公司,23.32,75mg,24
厄贝沙坦片,扬子江药业集团北京海燕药业有限公司,41.2,75mg,48
厄贝沙坦片,扬子江药业集团北京海燕药业有限公司,11.96,75mg,12
盐酸特拉唑嗪胶囊,扬子江药业集团江苏制药股份有限公司,49.58,2mg,48
酚麻美敏口服溶液,扬子江药业集团江苏制药股份有限公司,11.73,120ml,1
胃苏颗粒,扬子江药业集团江苏制药股份有限公司,7.21,5g,3
胃苏颗粒,扬子江药业集团江苏制药股份有限公司,6.91,15g,3
多索茶碱葡萄糖注射液,扬子江药业集团南京海陵药业有限公司,28.22,100ml,1
氨甲环酸注射液,扬子江药业集团南京海陵药业有限公司,9.28,0.5g,1
甲磺酸罗哌卡因注射液,扬子江药业集团南京海陵药业有限公司,22.13,10ml,1
甲磺酸罗哌卡因注射液,扬子江药业集团南京海陵药业有限公司,8.06,10ml,1
盐酸多沙普仑注射液,扬子江药业集团南京海陵药业有限公司,19.99,100mg,1
单硝酸异山梨酯注射液,扬子江药业集团南京海陵药业有限公司,13.61,5ml,1
甲钴胺胶囊,扬子江药业集团南京海陵药业有限公司,70.18,0.5mg,100
苯磺酸左旋氨氯地平片,扬子江药业集团上海海尼药业有限公司,12.53,2.5mg,7
青乳消颗粒,扬子江药业集团上海海尼药业有限公司,30.98,10g,3
转化糖电解质注射液,扬子江药业集团上海海尼药业有限公司,83.86,500ml,1
加替沙星注射液,扬子江药业集团上海海尼药业有限公司,19.13,200mg,1
加替沙星胶囊,扬子江药业集团上海海尼药业有限公司,12.9,200mg,6
加替沙星胶囊,扬子江药业集团上海海尼药业有限公司,25.16,200mg,12
加替沙星氯化钠注射液,扬子江药业集团上海海尼药业有限公司,24.42,200mg,1
单硝酸异山梨酯胶囊,扬子江药业集团上海海尼药业有限公司,5.78,20mg,12
单硝酸异山梨酯胶囊,扬子江药业集团上海海尼药业有限公司,20.02,20mg,48
阿仑膦酸钠片,扬子江药业集团上海海尼药业有限公司,21.59,10mg,7
转化糖电解质注射液,扬子江药业集团上海海尼药业有限公司,85.1,500ml,1
转化糖电解质注射液,扬子江药业集团上海海尼药业有限公司,48.58,250ml,1
唑来膦酸注射液,扬子江药业集团四川海蓉药业有限公司,479.26,5ml,1
辛伐他汀胶囊,扬子江药业集团四川海蓉药业有限公司,19.69,10mg,20
辛伐他汀胶囊,扬子江药业集团四川海蓉药业有限公司,10.1,10mg,10
氯沙坦钾片,扬子江药业集团四川海蓉药业有限公司,94.77,50mg,28
辛伐他汀胶囊,扬子江药业集团四川海蓉药业有限公司,21.96,10mg,24
辛伐他汀胶囊,扬子江药业集团四川海蓉药业有限公司,42.82,10mg,48
氯沙坦钾片,扬子江药业集团四川海蓉药业有限公司,48.6,50mg,14
非那雄胺片,扬子江药业集团四川海蓉药业有限公司,20.23,5mg,10
注射用奥沙利铂,扬子江药业集团有限公司,161.98,50mg,1
百乐眠胶囊,扬子江药业集团有限公司,31.76,270mg,24
注射用硫酸头孢匹罗,扬子江药业集团有限公司,12.44,0.25g,1
果糖氯化钠注射液,扬子江药业集团有限公司,26.77,250ml,1
醋酸曲安奈德益康唑乳膏,扬子江药业集团有限公司,10.41,15g,1
多西他  注射液,扬子江药业集团有限公司,330.99,20mg,1
注射用泮托拉唑钠,扬子江药业集团有限公司,32.76,40mg,1
注射用奥扎格雷钠,扬子江药业集团有限公司,22.33,80mg,1
注射用硫酸头孢匹罗,扬子江药业集团有限公司,33.96,1.0g,1
紫杉醇注射液,扬子江药业集团有限公司,451.0,100mg,1
头孢克洛缓释胶囊,扬子江药业集团有限公司,20.93,125mg,12
注射用头孢西丁钠,扬子江药业集团有限公司,24.4,1.0g,1
氟康唑氯化钠注射液,扬子江药业集团有限公司,9.49,200mg,1
头孢丙烯片,扬子江药业集团有限公司,34.0,250mg,10
"注射用头孢哌酮钠舒巴坦钠(1：
1)",扬子江药业集团有限公司,12.59,2.0g,1
注射用头孢米诺钠,扬子江药业集团有限公司,28.85,1.0g,1
盐酸左氧氟沙星氯化钠注射液,扬子江药业集团有限公司,20.54,200mg,1
氟康唑片,扬子江药业集团有限公司,12.13,50mg,6
尼莫地平注射液,扬子江药业集团有限公司,12.66,4mg,1
注射用克林霉素磷酸酯,扬子江药业集团有限公司,12.05,0.3g,1
氟康唑片,扬子江药业集团有限公司,23.65,50mg,12
氟康唑注射液,扬子江药业集团有限公司,5.94,200mg,1
甘油果糖氯化钠注射液,扬子江药业集团有限公司,17.65,250ml,1
葛根素葡萄糖注射液,扬子江药业集团有限公司,13.13,200mg,1
替硝唑氯化钠注射液,扬子江药业集团有限公司,6.08,800mg,1
盐酸左氧氟沙星氯化钠注射液,扬子江药业集团有限公司,13.57,100mg,1
枸橼酸他莫昔芬片,扬子江药业集团有限公司,22.61,10mg,60
奥美拉唑肠溶胶囊,扬子江药业集团有限公司,18.0,20mg,14
去氧氟尿苷片,扬子江药业集团有限公司,158.29,200mg,36
紫杉醇注射液,扬子江药业集团有限公司,178.66,30mg,1
注射用盐酸氨溴索,扬子江药业集团有限公司,5.87,15mg,1
注射用维库溴铵,扬子江药业集团有限公司,12.52,4mg,1
盐酸格拉司琼葡萄糖注射液,扬子江药业集团有限公司,18.37,50ml,1
甲磺酸帕珠沙星注射液,扬子江药业集团有限公司,35.91,300mg,1
注射用生长抑素,扬子江药业集团有限公司,118.19,3mg,1
碘海醇注射液,扬子江药业集团有限公司,162.95,50ml,1
注射用培美曲塞二钠,扬子江药业集团有限公司(原:南京亚东启天),1120.86,100mg,1
注射用培美曲塞二钠,扬子江药业集团有限公司(原:南京亚东启天),3611.9,500mg,1
肾石通颗粒（无糖型）,杨凌生物医药科技股份有限公司,13.65,4g,10
血府逐瘀丸,药都制药集团股份有限公司,17.95,48g,1
血府逐瘀丸,药都制药集团股份有限公司,13.47,6g,6
复方甲硝唑阴道栓,药都制药集团股份有限公司,14.64,3g,6
奥沙普秦肠溶片,宜昌东阳光长江药业股份有限公司,15.04,0.2g,16
头孢呋辛酯胶囊,宜昌人福药业有限责任公司,7.53,125mg,12
利巴韦林注射液,宜昌人福药业有限责任公司,0.41,250mg,1
注射用奥扎格雷钠,宜昌人福药业有限责任公司,5.97,20mg,1
盐酸罗哌卡因注射液,宜昌人福药业有限责任公司,22.88,10ml,1
更昔洛韦氯化钠注射液,宜昌三峡制药有限公司,12.24,100mg,1
更昔洛韦氯化钠注射液,宜昌三峡制药有限公司,26.16,250mg,1
注射用还原型谷胱甘肽钠,"意大利斯德大药厂生产(昆明积大制药股份有限公司
分包装)",18.41,600mg,1
玉泉胶囊,因科瑞斯药业（营口）有限公司,37.48,0.5g,40
鲑降钙素注射液,银谷制药有限责任公司,28.32,1ml,1
泮托拉唑钠肠溶片,"印度瑞迪博士实验室有限公司（印度瑞迪博士实验
室有限公司）",50.42,40mg,20
泮托拉唑钠肠溶片,"印度瑞迪博士实验室有限公司（印度瑞迪博士实验
室有限公司）",32.2,20mg,20
奥氮平片,"印度瑞迪博士实验室有限公司（印度瑞迪博士实验
室有限公司）",155.99,5mg,20
奥氮平片,"印度瑞迪博士实验室有限公司（印度瑞迪博士实验
室有限公司）",272.51,10mg,20
单硝酸异山梨酯缓释片,印度太阳药业有限公司,14.66,50mg,10
双氯芬酸钠滴眼液,永光制药有限公司,5.96,5ml,1
复方托吡卡胺滴眼液,永光制药有限公司,6.25,5ml,1
氟米龙滴眼液,永光制药有限公司,12.5,5ml,1
硝酸毛果芸香碱滴眼液,永光制药有限公司,12.61,5ml,1
硝酸毛果芸香碱滴眼液,永光制药有限公司,7.7,5ml,1
缬沙坦胶囊,永信药品工业(昆山)有限公司,19.6,80mg,28
缬沙坦胶囊,永信药品工业(昆山)有限公司,14.17,80mg,20
硝酸咪康唑阴道片,永信药品工业（昆山）有限公司,18.93,100mg,16
泮托拉唑钠肠溶胶囊,永信药品工业（昆山）有限公司,59.28,40mg,14
泮托拉唑钠肠溶胶囊,永信药品工业（昆山）有限公司,30.4,40mg,7
曲安奈德益康唑乳膏,永信药品工业（昆山）有限公司,11.57,20g,1
头孢地尼胶囊,优胜美特制药有限公司,46.45,100mg,12
头孢地尼胶囊,优胜美特制药有限公司,23.82,100mg,6
单硝酸异山梨酯缓释胶囊(IV),优时比（珠海）制药有限公司,33.74,50mg,10
复方颠茄氢氧化铝片,御室（北京）集团通化御室药业股份有限公司,18.74,,1
复方颠茄氢氧化铝片,御室（北京）集团通化御室药业股份有限公司,36.53,,1
厄贝沙坦氢氯噻嗪胶囊,元和药业股份有限公司,37.24,150mg,14
厄贝沙坦氢氯噻嗪胶囊,元和药业股份有限公司,52.51,150mg,20
厄贝沙坦氢氯噻嗪胶囊,元和药业股份有限公司,19.1,150mg,7
盐酸法舒地尔注射液,远大医药（中国）有限公司,54.06,30mg,1
辛伐他汀胶囊,远大医药（中国）有限公司,36.55,40mg,10
单硝酸异山梨酯缓释胶囊,远大医药（中国）有限公司,19.25,40mg,20
盐酸曲美他嗪片,远大医药（中国）有限公司,25.31,20mg,30
盐酸曲美他嗪片,远大医药（中国）有限公司,17.13,20mg,20
硫普罗宁肠溶片,远大医药（中国）有限公司,15.48,0.1g,12
硫普罗宁注射液,远大医药（中国）有限公司,11.32,2ml,1
辛伐他汀胶囊,远大医药（中国）有限公司,10.37,5mg,20
注射用头孢西丁钠,悦康药业集团有限公司,10.35,1.0g,1
注射用头孢唑林钠,悦康药业集团有限公司,1.12,1.0g,1
注射用头孢唑肟钠,悦康药业集团有限公司,12.18,1.0g,1
紫杉醇注射液,悦康药业集团有限公司,58.17,30mg,1
注射用头孢他啶,悦康药业集团有限公司,2.41,1.0g,1
注射用奥美拉唑钠,悦康药业集团有限公司,3.1,40mg,1
注射用奥美拉唑钠,悦康药业集团有限公司,21.91,60mg,1
盐酸格拉司琼注射液,悦康药业集团有限公司,9.41,3ml,1
盐酸左氧氟沙星注射液,悦康药业集团有限公司,0.7,100mg,1
注射用亚叶酸钙,悦康药业集团有限公司,5.99,100mg,1
阿德福韦酯片,悦康药业集团有限公司,61.3,10mg,14
阿德福韦酯片,悦康药业集团有限公司,119.54,10mg,28
注射用奥美拉唑钠,悦康药业集团有限公司,17.82,40mg,1
注射用头孢呋辛钠,悦康药业集团有限公司,2.56,2.0g,1
氯化钾注射液,悦康药业集团有限公司,0.62,10ml,1
注射用头孢噻肟钠,悦康药业集团有限公司,1.13,1.0g,1
注射用环磷腺苷,悦康药业集团有限公司,5.81,20mg,1
注射用头孢他啶,悦康药业集团有限公司,5.38,2.0g,1
注射用头孢呋辛钠,悦康药业集团有限公司,1.52,1.0g,1
注射用头孢曲松钠,悦康药业集团有限公司,1.53,1.5g,1
注射用头孢哌酮钠舒巴坦钠,悦康药业集团有限公司,7.95,2.0g,1
注射用头孢哌酮钠舒巴坦钠,悦康药业集团有限公司,6.03,1.5g,1
注射用头孢噻肟钠,悦康药业集团有限公司,2.21,2.0g,1
注射用奥扎格雷钠,悦康药业集团有限公司,3.56,40mg,1
注射用头孢呋辛钠,悦康药业集团有限公司,8.92,1.25g,1
注射用头孢哌酮钠舒巴坦钠,悦康药业集团有限公司,3.01,1.0g,1
注射用头孢哌酮钠舒巴坦钠,悦康药业集团有限公司,9.82,2.25g,1
注射用盐酸头孢吡肟,悦康药业集团有限公司,11.05,0.5g,1
注射用头孢噻肟钠,悦康药业集团有限公司,3.85,3.0g,1
注射用盐酸头孢吡肟,悦康药业集团有限公司,13.15,1.0g,1
注射用盐酸头孢吡肟,悦康药业集团有限公司,29.4,2.0g,1
注射用头孢哌酮钠,悦康药业集团有限公司,4.06,2.0g,1
注射用头孢曲松钠,悦康药业集团有限公司,1.86,2.0g,1
注射用头孢曲松钠,悦康药业集团有限公司,1.04,1.0g,1
注射用头孢硫脒,悦康药业集团有限公司,9.69,0.5g,1
注射用更昔洛韦,悦康药业集团有限公司,2.43,250mg,1
注射用阿奇霉素,悦康药业集团有限公司,1.04,250mg,1
天麻素注射液,悦康药业集团有限公司,6.98,100mg,1
注射用奥扎格雷钠,悦康药业集团有限公司,2.14,20mg,1
注射用磷酸川芎嗪,悦康药业集团有限公司,2.27,50mg,1
注射用奥扎格雷钠,悦康药业集团有限公司,4.45,80mg,1
奥美拉唑肠溶胶囊,悦康药业集团有限公司,1.07,10mg,14
注射用兰索拉唑,悦康药业集团有限公司,49.55,30mg,1
奥美拉唑肠溶胶囊,悦康药业集团有限公司,0.96,20mg,14
注射用硫普罗宁,悦康药业集团有限公司,20.52,0.2g,1
葛根素注射液,悦康药业集团有限公司,2.37,50mg,1
奥美拉唑肠溶胶囊,悦康药业集团有限公司,3.25,20mg,28
注射用硝普钠,悦康药业集团有限公司,7.7,50mg,1
葛根素注射液,悦康药业集团有限公司,2.78,100mg,1
四物胶囊,悦康药业集团有限公司,30.69,0.5g,48
注射用阿奇霉素,悦康药业集团有限公司,2.5,500mg,1
痛舒片,云南白药集团股份有限公司,44.02,0.4g,48
宫血宁胶囊,云南白药集团股份有限公司,34.91,130mg,36
香砂养胃片,云南白药集团股份有限公司,14.52,600mg,36
云南白药胶囊,云南白药集团股份有限公司,34.81,250mg,32
血塞通注射液,云南白药集团股份有限公司(原：昆明兴中),4.65,250mg,1
胃康胶囊,云南保元堂药业有限责任公司,29.14,0.3g,48
肾安胶囊,云南保元堂药业有限责任公司,32.15,0.4g,24
龙血竭片,云南大唐汉方制药有限公司,45.51,0.4g,48
龙血竭片,云南大唐汉方制药有限公司,23.34,0.4g,24
顺铂注射液,云南个旧生物药业有限公司,10.08,10mg,1
顺铂注射液,云南个旧生物药业有限公司,25.3,30mg,1
岩鹿乳康胶囊,云南海沣药业有限公司,28.8,0.4g,30
岩鹿乳康胶囊,云南海沣药业有限公司,56.16,0.4g,60
岩鹿乳康胶囊,云南海沣药业有限公司,38.0,0.4g,40
草乌甲素片,云南昊邦制药有限公司,35.92,0.4mg,12
肾衰宁胶囊,云南雷允上理想药业有限公司,47.26,0.35g,36
肾衰宁胶囊,云南雷允上理想药业有限公司,31.98,0.35g,24
血尿安胶囊,云南雷允上理想药业有限公司,22.46,0.35g,24
参苓白术颗粒,云南龙发制药有限公司,19.03,6g,18
归脾合剂,云南龙发制药有限公司,18.4,10ml,20
归脾合剂,云南龙发制药有限公司,8.23,100ml,1
盐酸氨溴索注射液,云南龙海天然植物药业有限公司,2.88,15mg,1
左卡尼汀注射液,云南龙海天然植物药业有限公司,39.49,5ml,1
盐酸氨溴索注射液,云南龙海天然植物药业有限公司,23.1,30mg,5
康力欣胶囊,云南名扬药业有限公司,161.48,0.5g,36
灯盏生脉胶囊,云南生物谷药业股份有限公司,63.06,0.18g,30
灯盏细辛注射液,云南生物谷药业股份有限公司,18.51,10ml,1
参苓白术颗粒,云南省腾冲县东方红制药有限责任公司,18.5,6g,15
参苓白术颗粒,云南腾药制药股份有限公司,18.16,6g,15
龙心素胶囊,云南永安制药有限公司,51.04,0.15g,27
龙心素胶囊,云南永安制药有限公司,34.54,0.15g,18
盐酸伊托必利片,云南永安制药有限公司,20.31,50mg,24
克拉霉素片,云南永安制药有限公司,15.01,125mg,24
降脂通脉胶囊,云南优克制药公司,29.16,0.5g,24
虎力散片,云南云河药业股份有限公司,36.91,0.5g,12
虎力散片,云南云河药业股份有限公司,24.98,0.5g,8
虎力散,云南云河药业股份有限公司,29.76,0.9g,3
虎力散,云南云河药业股份有限公司,49.59,0.9g,5
血塞通注射液,云南植物药业有限公司,3.33,10ml,1
血塞通分散片,云南植物药业有限公司,35.49,50mg,48
参麦注射液,云南植物药业有限公司,2.79,5ml,1
秋水仙碱片,云南植物药业有限公司,3.53,0.5mg,20
血塞通注射液,云南植物药业有限公司,1.17,2ml,1
血塞通分散片,云南植物药业有限公司,18.2,50mg,24
参麦注射液,云南植物药业有限公司(原:个旧生物),3.67,10ml,1
康艾注射液,长白山制药股份有限公司,26.27,5ml,1
康艾注射液,长白山制药股份有限公司,97.4,20ml,1
康艾注射液,长白山制药股份有限公司,53.53,10ml,1
重组人干扰素α2b注射液,长春海伯尔生物技术有限责任公司,48.93,0.6ml,1
重组人干扰素α2b注射液,长春海伯尔生物技术有限责任公司,27.82,0.3ml,1
重组人干扰素α2b注射液,长春海伯尔生物技术有限责任公司,41.38,0.5ml,1
注射用左卡尼汀,长春海悦药业股份有限公司,16.07,0.5g,1
注射用长春西汀,长春海悦药业股份有限公司,10.98,10mg,1
注射用更昔洛韦,长春海悦药业股份有限公司,3.07,50mg,1
注射用奥美拉唑钠,长春海悦药业股份有限公司,6.14,40mg,1
注射用奥美拉唑钠,长春海悦药业股份有限公司,14.54,40mg,1
注射用奥美拉唑钠,长春海悦药业股份有限公司,6.14,40mg,1
注射用长春西汀,长春海悦药业股份有限公司,20.7,30mg,1
注射用长春西汀,长春海悦药业股份有限公司,15.9,20mg,1
注射用胸腺肽,长春海悦药业股份有限公司,6.65,20mg,1
注射用促肝细胞生长素,长春海悦药业股份有限公司,17.55,80mg,1
胸腺肽注射液,长春海悦药业股份有限公司,9.5,50mg,1
注射用胸腺肽,长春海悦药业股份有限公司,11.38,40mg,1
注射用左卡尼汀,长春海悦药业股份有限公司,10.81,0.5g,1
胸腺肽注射液,长春海悦药业股份有限公司,3.98,20mg,1
注射用更昔洛韦,长春海悦药业股份有限公司,9.26,250mg,1
重组人粒细胞刺激因子注射液,长春金  药业有限责任公司,90.26,1ml,1
重组人生长激素注射液,长春金  药业有限责任公司,601.82,3ml,1
注射用重组人生长激素,长春金  药业有限责任公司,139.76,1ml,1
注射用重组人生长激素,长春金  药业有限责任公司,53.63,1ml,1
重组人粒细胞刺激因子注射液,长春金  药业有限责任公司,77.1,1ml,1
注射用醋酸奥曲肽,长春金  药业有限责任公司,92.62,0.3mg,1
注射用重组人生长激素,长春金  药业有限责任公司,68.98,1ml,1
注射用醋酸奥曲肽,长春金  药业有限责任公司,44.08,0.1mg,1
醋酸曲普瑞林注射液,长春金  药业有限责任公司,60.94,1ml,1
重组人粒细胞刺激因子注射液,长春金  药业有限责任公司,56.74,1ml,1
注射用长春西汀,长春雷允上药业有限公司,17.24,30mg,1
凝血酶冻干粉,长春雷允上药业有限公司,9.4,,1
注射用奥扎格雷钠,长春雷允上药业有限公司,7.59,20mg,1
注射用克林霉素磷酸酯,长春雷允上药业有限公司,8.54,0.3g,1
注射用奥扎格雷钠,长春雷允上药业有限公司,19.31,80mg,1
注射用长春西汀,长春雷允上药业有限公司,11.41,20mg,1
凝血酶冻干粉,长春雷允上药业有限公司,19.86,,1
注射用长春西汀,长春雷允上药业有限公司,7.51,10mg,1
环磷腺苷葡胺注射液,长春普华制药股份有限公司,6.72,2ml,1
环磷腺苷葡胺注射液,长春普华制药股份有限公司,15.53,5ml,1
注射用重组人白介素-2,长春生物制品研究所有限责任公司,25.12,,1
注射用重组人干扰素α2a,长春生物制品研究所有限责任公司,23.24,,1
奥扎格雷钠氯化钠注射液,长春天诚药业有限公司,19.92,80mg,1
长春西汀葡萄糖注射液,长春天诚药业有限公司,32.33,20mg,1
氨甲环酸氯化钠注射液,长春天诚药业有限公司,51.28,1g,1
注射用酒石酸长春瑞滨,长春远大国奥制药有限公司,108.77,10mg,1
至灵胶囊,长兴制药股份有限公司,36.34,0.25g,90
至灵胶囊,长兴制药股份有限公司,19.83,0.25g,48
蛇毒血凝酶注射液,兆科药业（合肥）有限公司,34.25,1ml,1
小牛血去蛋白提取物眼凝胶,兆科药业（合肥）有限公司,42.68,5g,1
甲磺酸加替沙星分散片,浙江爱诺药业股份有限公司,20.96,100mg,12
补中益气口服液,浙江爱诺药业股份有限公司,42.24,10ml,20
黄体酮软胶囊,浙江爱生药业有限公司,31.79,0.1g,12
非诺贝特软胶囊,浙江爱生药业有限公司,31.91,200mg,12
注射用哌拉西林钠他唑巴坦钠,浙江昂利康制药股份有限公司,99.16,2.5g,1
注射用哌拉西林钠他唑巴坦钠,浙江昂利康制药股份有限公司,60.08,1.25g,1
头孢克洛缓释片,浙江昂利康制药股份有限公司,27.93,375mg,8
头孢克洛缓释片,浙江昂利康制药股份有限公司,44.46,375mg,12
马来酸曲美布汀分散片,浙江昂利康制药股份有限公司,32.6,0.1g,40
头孢克洛缓释片,浙江昂利康制药股份有限公司,21.17,375mg,6
苯磺酸左旋氨氯地平片,浙江昂利康制药股份有限公司,36.74,5mg,14
苯磺酸左旋氨氯地平片,浙江昂利康制药股份有限公司,19.18,2.5mg,14
苯磺酸左旋氨氯地平片,浙江昂利康制药股份有限公司,37.39,2.5mg,28
氟马西尼注射液,浙江奥托康制药集团股份有限公司,40.99,0.5mg,1
氟康唑片,浙江奥托康制药集团股份有限公司,4.17,50mg,6
氟康唑片,浙江奥托康制药集团股份有限公司,2.14,50mg,3
帕米膦酸二钠注射液,浙江奥托康制药集团股份有限公司,164.84,5ml,1
氟马西尼注射液,浙江奥托康制药集团股份有限公司,24.04,0.2mg,1
多索茶碱注射液,浙江北生药业汉生制药有限公司,24.74,20ml,2
多索茶碱注射液,浙江北生药业汉生制药有限公司,17.97,20ml,2
注射用阿奇霉素,浙江贝得药业有限公司,2.74,500mg,1
头孢克洛胶囊,浙江贝得药业有限公司,4.13,250mg,6
阿奇霉素分散片,浙江贝得药业有限公司,5.29,250mg,12
辛伐他汀片,浙江贝得药业有限公司,2.2,10mg,14
阿奇霉素分散片,浙江贝得药业有限公司,2.71,250mg,6
拉西地平分散片,浙江贝得药业有限公司,9.0,4mg,7
辛伐他汀片,浙江贝得药业有限公司,1.59,10mg,10
拉西地平分散片,浙江贝得药业有限公司,34.22,4mg,28
天麻素注射液,浙江诚意药业股份有限公司,5.24,2ml,1
利巴韦林注射液,浙江诚意药业股份有限公司,0.72,500mg,1
盐酸氨基葡萄糖胶囊,浙江诚意药业股份有限公司,72.31,240mg,90
托拉塞米注射液,浙江诚意药业股份有限公司,14.57,2ml,1
盐酸特拉唑嗪胶囊,浙江诚意药业股份有限公司,8.07,2mg,14
瑞巴派特片,浙江大冢制药有限公司,50.12,0.1g,36
瑞巴派特片,浙江大冢制药有限公司,66.13,0.1g,48
盐酸丙卡特罗片,浙江大冢制药有限公司,22.99,,20
瑞巴派特片,浙江大冢制药有限公司,33.91,0.1g,24
曲安奈德益康唑乳膏,浙江得恩德制药有限公司,7.9,15g,1
胶体果胶铋胶囊,浙江得恩德制药有限公司,45.68,100mg,100
铝碳酸镁咀嚼片,浙江得恩德制药有限公司,8.56,0.5g,20
复方莪术油栓,浙江迪耳药业有限公司,10.49,50mg,6
替硝唑栓,浙江迪耳药业有限公司,9.78,250mg,6
愈美甲麻敏糖浆,浙江迪耳药业有限公司,14.1,120ml,1
关节止痛膏,浙江鼎泰药业有限公司,15.55,,120
归脾合剂,浙江国光生物制药有限公司,13.8,10ml,15
归脾合剂,浙江国光生物制药有限公司,23.92,10ml,26
复方氯化钠注射液,浙江国镜药业有限公司,2.39,500ml,1
注射用哌拉西林钠他唑巴坦钠,浙江海力生制药有限公司,23.4,2.25g,1
蒙脱石散,浙江海力生制药有限公司,7.46,3g,12
蒙脱石散,浙江海力生制药有限公司,6.22,3g,10
盐酸坦洛新缓释胶囊,浙江海力生制药有限公司,46.55,0.2mg,20
盐酸坦洛新缓释胶囊,浙江海力生制药有限公司,23.87,0.2mg,10
吗替麦考酚酯胶囊,浙江海正药业股份有限公司,232.77,0.25g,40
瑞舒伐他汀钙片,浙江海正药业股份有限公司,13.1,5mg,7
注射用盐酸万古霉素,浙江海正药业股份有限公司,75.04,0.5g,1
瑞舒伐他汀钙片,浙江海正药业股份有限公司,22.22,10mg,7
注射用盐酸万古霉素,浙江海正药业股份有限公司,129.37,1.0g,1
他克莫司胶囊,浙江海正药业股份有限公司,795.41,1mg,50
注射用盐酸吉西他滨,浙江海正药业股份有限公司,171.48,200mg,1
瑞舒伐他汀钙片,浙江海正药业股份有限公司,31.34,10mg,10
注射用盐酸吉西他滨,浙江海正药业股份有限公司,845.98,1000mg,1
阿那曲唑片,浙江海正药业股份有限公司,106.55,1.0mg,14
来曲唑片,浙江海正药业股份有限公司,105.3,2.5mg,10
硫酸氨基葡萄糖胶囊,浙江海正药业股份有限公司,45.59,314mg,24
盐酸罗格列酮片,浙江海正药业股份有限公司,17.56,4mg,10
