,Symbol,EndDate,Source,StateTypeCode,RDPerson,RDPersonRatio,RDSpendSum,RDSpendSumRatio,RDExpenses,RDInvest,RDInvestRatio,RDInvestNetprofitRatio,Currency
48404,603538,2022-12-31,0,1,594.0,25.86,119831090.12,8.22,98155084.37,21676005.75,18.09,,CNY
48405,603538,2023-12-31,0,1,633.0,26.9,137521439.92,11.3,95296692.94,42224746.98,30.7,,CNY
48490,603566,2012-12-31,1,1,,,26027800.0,6.23,,,,,CNY
48491,603566,2013-12-31,1,1,,,32788400.0,6.95,,,,,CNY
48492,603566,2014-12-31,1,1,176.0,16.27,36873200.0,7.75,,,,,CNY
48493,603566,2015-12-31,0,1,191.0,16.73,41764787.52,8.73,41764787.52,0.0,0.0,,CNY
48494,603566,2016-12-31,0,1,212.0,17.19,58461298.45,10.03,58461298.45,0.0,0.0,,CNY
48495,603566,2017-12-31,0,1,210.0,16.57,61209314.35,11.55,61209314.35,0.0,0.0,,CNY
48496,603566,2018-12-31,0,1,258.0,18.14,73460949.44,12.08,73460949.44,0.0,0.0,,CNY
48497,603566,2019-12-31,0,1,276.0,18.29,90815132.89,13.69,90815132.89,0.0,0.0,,CNY
48498,603566,2020-12-31,0,1,271.0,16.15,114836902.84,12.37,114836902.84,0.0,0.0,,CNY
48499,603566,2021-12-31,0,1,276.0,15.26,85572331.13,7.79,85572331.13,0.0,0.0,,CNY
48500,603566,2022-12-31,0,1,270.0,15.7,90455075.43,7.37,90455075.43,0.0,0.0,,CNY
48501,603566,2023-12-31,0,1,273.0,16.26,101095706.11,8.07,101095706.11,0.0,0.0,,CNY
48502,603567,2012-12-31,1,1,,,62109918.84,4.5,,,,,CNY
48503,603567,2013-12-31,1,1,,,58338520.31,4.19,,,,,CNY
48504,603567,2014-12-31,1,1,673.0,18.89,67650653.75,4.25,,,,,CNY
48505,603567,2015-12-31,0,1,620.0,18.0,92965763.09,4.48,92965763.09,,,,CNY
48506,603567,2016-12-31,0,1,622.0,17.0,70926846.6,2.97,70926846.6,0.0,0.0,,CNY
48507,603567,2017-12-31,0,1,151.0,5.07,93742417.98,2.99,93742417.98,0.0,0.0,,CNY
48508,603567,2018-12-31,0,1,174.0,5.81,90905262.42,3.27,90905262.42,0.0,0.0,,CNY
48509,603567,2019-12-31,0,1,110.0,4.07,97267017.0,2.95,86500242.46,10766774.54,11.07,,CNY
48510,603567,2020-12-31,0,1,145.0,4.4,124166151.5,3.65,81337963.38,42828188.12,34.49,,CNY
48511,603567,2021-12-31,0,1,185.0,6.0,146491312.23,3.55,55230674.13,91260638.1,62.3,,CNY
48512,603567,2022-12-31,0,1,160.0,5.8,130343671.59,3.09,70948009.97,59395661.62,45.57,,CNY
48513,603567,2023-12-31,0,1,130.0,5.11,137151825.95,4.37,80221763.81,56930062.14,41.51,,CNY
48650,603590,2015-12-31,1,1,,,38725300.0,8.88,,,,,CNY
48651,603590,2016-12-31,1,1,,,38390000.0,11.09,,,,,CNY
48652,603590,2017-12-31,1,1,,,32166000.0,5.45,,,,,CNY
48653,603590,2018-06-30,1,1,51.0,21.16,16456300.0,3.37,,,,,CNY
48654,603590,2018-12-31,0,1,66.0,25.1,80247522.86,7.85,80247522.86,0.0,0.0,,CNY
48655,603590,2019-12-31,0,1,72.0,25.17,108784798.17,10.21,108784798.17,0.0,0.0,,CNY
48656,603590,2020-12-31,0,1,99.0,22.92,93107213.43,11.51,93107213.43,0.0,0.0,,CNY
48657,603590,2021-12-31,0,1,96.0,30.0,164887594.9,20.36,102268769.5,62618825.4,37.98,,CNY
48658,603590,2022-12-31,0,1,78.0,28.0,127583265.34,14.72,86775881.64,40807383.7,31.98,,CNY
48659,603590,2023-12-31,0,1,80.0,18.0,176469807.95,19.18,94911121.7,81558686.25,46.22,,CNY
49075,603658,2013-12-31,1,1,,,47663700.0,11.64,,,,,CNY
49076,603658,2014-12-31,1,1,,,58111000.0,10.32,,,,,CNY
49077,603658,2015-12-31,1,1,,,61171200.0,8.54,,,,,CNY
49078,603658,2016-06-30,1,1,382.0,20.95,43873500.0,10.12,,,,,CNY
49079,603658,2016-12-31,0,1,433.0,22.52,103881258.47,10.6,102058957.6,1822300.87,1.75,,CNY
49080,603658,2017-12-31,0,1,649.0,28.31,147644516.6,10.54,142682555.64,4961960.96,3.36,,CNY
49081,603658,2018-12-31,0,1,928.0,30.34,216684738.66,11.23,212732302.29,3952436.37,1.82,,CNY
49082,603658,2019-12-31,0,1,1180.0,31.35,311906323.51,11.64,311906323.51,,,,CNY
49083,603658,2020-12-31,0,1,1443.0,31.76,346370516.34,11.63,342798143.56,3572372.78,1.03,,CNY
49084,603658,2021-12-31,0,1,1607.0,31.94,485954566.02,12.9,480958925.29,4995640.73,1.03,,CNY
49085,603658,2022-12-31,0,1,1721.0,31.26,571694787.59,12.87,568476026.6,3218760.99,0.56,,CNY
49086,603658,2023-12-31,0,1,1823.0,32.91,656130426.05,14.77,656130426.05,,,,CNY
49183,603669,2012-12-31,1,1,,,42761300.0,9.13,,,,,CNY
49184,603669,2013-12-31,1,1,,,42977300.0,8.7,,,,,CNY
49185,603669,2014-12-31,1,1,,,36773400.0,6.38,,,,,CNY
49186,603669,2015-12-31,0,1,198.0,19.53,38575885.88,7.01,38575885.88,0.0,0.0,,CNY
49187,603669,2016-12-31,0,1,226.0,23.92,29340721.56,6.13,29340721.56,,,,CNY
49188,603669,2017-12-31,0,1,234.0,25.38,47403450.36,4.72,47403450.36,,,,CNY
49189,603669,2018-12-31,0,1,210.0,23.1,24299163.96,1.46,24299163.96,0.0,0.0,,CNY
49190,603669,2019-12-31,0,1,205.0,23.22,38043700.35,2.33,38043700.35,0.0,0.0,,CNY
49191,603669,2020-12-31,0,1,175.0,24.96,20364827.3,2.03,20364827.3,0.0,0.0,,CNY
49192,603669,2021-12-31,0,1,150.0,22.12,22774991.68,3.08,22774991.68,,,,CNY
49193,603669,2022-12-31,0,1,113.0,22.74,31625031.75,10.93,31625031.75,,,,CNY
49194,603669,2023-12-31,0,1,110.0,23.16,29124769.54,14.8,29124769.54,,,,CNY
49195,603676,2014-12-31,1,1,,,28064000.0,7.18,23243100.0,4820900.0,,,CNY
49196,603676,2015-12-31,1,1,,,41582600.0,9.45,30921200.0,10661400.0,,,CNY
49197,603676,2016-12-31,1,1,149.0,29.86,33823200.0,7.93,27178100.0,6645100.0,,,CNY
49198,603676,2017-12-31,0,1,120.0,24.39,36461804.86,8.67,25014630.75,11447174.11,31.39,,CNY
49199,603676,2018-12-31,0,1,112.0,22.49,29832035.33,4.0,24443056.84,5388978.49,18.06,,CNY
49200,603676,2019-12-31,0,1,116.0,24.27,38037042.3,5.13,29138014.27,8899028.03,23.4,,CNY
49201,603676,2020-12-31,0,1,117.0,23.4,45172395.9,6.31,23195129.87,21977266.03,48.65,,CNY
49202,603676,2021-12-31,0,1,125.0,23.15,59682885.29,5.77,36372085.6,23310799.69,39.06,,CNY
49203,603676,2022-12-31,0,1,194.0,29.57,79926625.83,5.71,72453106.91,7473518.92,9.35,,CNY
49204,603676,2023-12-31,0,1,229.0,32.67,113935273.69,8.61,112819760.67,1115513.02,0.98,,CNY
49455,603707,2014-12-31,1,1,,,24170900.0,5.81,,,,,CNY
49456,603707,2015-12-31,1,1,,,27883300.0,5.95,,,,,CNY
49457,603707,2016-12-31,1,1,145.0,23.46,49047800.0,8.43,,,,,CNY
49458,603707,2017-12-31,0,1,265.0,40.9,77185184.86,6.94,77185184.86,0.0,0.0,,CNY
49459,603707,2018-12-31,0,1,304.0,42.0,124475707.37,7.32,101182424.51,23293282.86,18.71,,CNY
49460,603707,2019-12-31,0,1,305.0,33.19,191166884.7,7.74,166348633.06,24818251.64,12.98,,CNY
49461,603707,2020-12-31,0,1,306.0,32.11,221448501.63,7.6,187532206.16,33916295.47,15.32,,CNY
49462,603707,2021-12-31,0,1,395.0,39.26,275214076.03,7.47,220954820.23,54259255.8,19.72,,CNY
49463,603707,2022-12-31,0,1,532.0,38.11,311631590.36,8.39,263661676.35,47969914.01,15.39,,CNY
49464,603707,2023-12-31,0,1,543.0,37.42,590641167.37,15.02,372293974.76,218347192.61,36.97,,CNY
49533,603718,2012-12-31,1,1,,,14327200.0,4.61,,,,,CNY
49534,603718,2013-12-31,1,1,,,14928800.0,4.69,,,,,CNY
49535,603718,2014-12-31,1,1,52.0,11.0874,17859700.0,6.26,,,,,CNY
49536,603718,2014-12-31,1,2,47.0,10.49,,,,,,,CNY
49537,603718,2015-12-31,0,1,60.0,11.17,19679660.69,6.22,19679660.69,0.0,0.0,,CNY
49538,603718,2016-12-31,0,1,79.0,14.23,25130514.85,7.32,18657214.85,6473300.0,25.76,,CNY
49539,603718,2017-12-31,0,1,92.0,15.69,37783922.86,12.44,20158922.86,17625000.0,46.65,,CNY
49540,603718,2018-12-31,0,1,103.0,14.62,45523846.91,17.88,27283846.91,18240000.0,40.07,,CNY
49541,603718,2019-12-31,0,1,106.0,20.08,29643016.83,10.66,29643016.83,0.0,0.0,,CNY
49542,603718,2020-12-31,0,1,98.0,18.92,33425089.72,12.9,29525089.72,3900000.0,1.51,,CNY
49543,603718,2021-12-31,0,1,146.0,26.94,29480193.66,8.49,28640193.66,840000.0,0.24,,CNY
49544,603718,2022-12-31,0,1,125.0,25.46,29943685.61,9.98,29943685.61,0.0,0.0,,CNY
49545,603718,2023-12-31,0,1,65.0,22.03,24971937.68,10.37,24971937.68,0.0,0.0,,CNY
49973,603811,2014-12-31,1,1,,,10830600.0,3.38,,,,,CNY
49974,603811,2015-12-31,1,1,,,15908800.0,5.02,,,,,CNY
49975,603811,2016-12-31,1,1,,,15172100.0,4.72,,,,,CNY
49976,603811,2017-12-31,0,1,68.0,11.13,13125642.88,3.85,13125642.88,,,,CNY
49977,603811,2018-12-31,0,1,65.0,9.14,26260084.99,4.81,26260084.99,0.0,,,CNY
49978,603811,2019-12-31,0,1,70.0,10.53,29570757.73,4.34,29570757.73,0.0,0.0,,CNY
49979,603811,2020-12-31,0,1,65.0,14.1,31793541.64,4.19,31793541.64,0.0,0.0,,CNY
49980,603811,2021-12-31,0,1,81.0,16.23,39715208.53,5.72,39715208.53,,0.0,,CNY
49981,603811,2022-12-31,0,1,78.0,14.83,44304378.52,6.76,44304378.52,,,,CNY
49982,603811,2023-12-31,0,1,90.0,12.2,47144451.73,7.02,47144451.73,,,,CNY
50186,603858,2013-12-31,1,1,,,310573200.0,3.61,165761100.0,144812000.0,,,CNY
50187,603858,2014-12-31,1,1,,,265952900.0,2.57,232465700.0,33487100.0,,,CNY
50188,603858,2015-12-31,1,1,,,358302600.0,3.07,278925300.0,79377400.0,,,CNY
50189,603858,2016-06-30,1,1,833.0,11.93,143743200.0,2.79,127047700.0,16695500.0,,,CNY
50190,603858,2016-12-31,0,1,505.0,6.74,458916320.46,3.72,397588233.08,61328087.38,13.36,,CNY
50191,603858,2017-12-31,0,1,403.0,5.42,552973835.91,3.99,489365523.79,63608312.12,11.5,,CNY
50192,603858,2018-12-31,0,1,950.0,11.87,576413755.71,4.22,480238190.85,96175564.86,16.69,,CNY
50193,603858,2019-12-31,0,1,832.0,10.5,639098267.92,4.48,505360729.54,133737538.38,20.93,,CNY
50194,603858,2020-12-31,0,1,546.0,6.67,722491608.29,4.51,533416890.29,189074718.0,26.17,,CNY
50195,603858,2021-12-31,0,1,518.0,6.27,634259491.59,4.02,408603446.89,225656044.7,35.58,,CNY
50196,603858,2022-12-31,0,1,443.0,5.22,512187887.04,3.43,284122183.62,228065703.42,44.53,,CNY
50197,603858,2023-12-31,0,1,488.0,5.87,660313290.36,4.99,335081014.06,325232276.3,49.25,,CNY
50334,603880,2014-12-31,1,1,,,19005700.0,4.05,,,,,CNY
50335,603880,2015-12-31,1,1,,,19016200.0,4.39,,,,,CNY
50336,603880,2016-12-31,1,1,,,18822400.0,4.24,,,,,CNY
50337,603880,2017-12-31,0,1,94.0,12.34,19911696.14,4.07,19911696.14,0.0,0.0,,CNY
50338,603880,2018-12-31,0,1,92.0,13.29,20089361.14,4.19,20089361.14,0.0,0.0,,CNY
50339,603880,2019-12-31,0,1,85.0,12.04,22299855.95,4.54,22299855.95,0.0,0.0,,CNY
50340,603880,2020-12-31,0,1,95.0,13.51,33962757.56,3.17,33962757.56,0.0,0.0,,CNY
50341,603880,2021-12-31,0,1,91.0,13.66,30623037.44,5.81,30623037.44,0.0,0.0,,CNY
50342,603880,2022-12-31,0,1,89.0,14.29,27725400.0,5.08,27725400.0,0.0,0.0,,CNY
50343,603880,2023-12-31,0,1,78.0,13.27,28181424.58,4.7,28181424.58,0.0,0.0,,CNY
50462,603896,2014-12-31,1,1,,,20550100.0,6.81,,,,,CNY
50463,603896,2015-12-31,1,1,,,17947600.0,5.94,,,,,CNY
50464,603896,2016-12-31,1,1,90.0,12.24,17809600.0,5.66,,,,,CNY
50465,603896,2017-12-31,0,1,96.0,11.69,20969321.21,5.67,20969321.21,0.0,0.0,,CNY
50466,603896,2018-12-31,0,1,101.0,10.68,33666928.62,6.58,33666928.62,,,,CNY
50467,603896,2019-12-31,0,1,112.0,11.02,39419480.6,7.21,39419480.6,,,,CNY
50468,603896,2020-12-31,0,1,146.0,14.36,48485006.79,7.62,48485006.79,0.0,0.0,,CNY
50469,603896,2021-12-31,0,1,111.0,10.82,50824604.43,6.63,50824604.43,0.0,0.0,,CNY
50470,603896,2022-12-31,0,1,145.0,13.8,47823930.99,5.77,47823930.99,,,0.0,CNY
50471,603896,2023-12-31,0,1,141.0,12.34,49682796.87,6.33,49682796.87,0.0,0.0,,CNY
50857,603963,2014-12-31,1,1,,,2425200.0,0.72,,,,,CNY
50858,603963,2015-12-31,1,1,,,3107600.0,1.16,,,,,CNY
50859,603963,2016-12-31,1,1,,,3976100.0,1.44,,,,,CNY
50860,603963,2017-06-30,1,1,9.0,2.21,1855000.0,1.43,,,,,CNY
50861,603963,2017-12-31,0,1,9.0,2.26,2867779.74,1.05,2867779.74,0.0,0.0,,CNY
50862,603963,2018-12-31,0,1,7.0,2.09,2238804.98,0.56,2238804.98,0.0,0.0,,CNY
50863,603963,2019-12-31,0,1,8.0,2.64,2230465.67,0.76,2230465.67,0.0,0.0,,CNY
50864,603963,2020-12-31,0,1,8.0,2.68,2828882.86,1.32,2828882.86,0.0,0.0,,CNY
50865,603963,2021-12-31,0,1,8.0,2.74,1440862.77,0.84,1440862.77,0.0,0.0,,CNY
50866,603963,2022-12-31,0,1,8.0,2.77,926988.83,0.7,926988.83,0.0,0.0,,CNY
50867,603963,2023-12-31,0,1,8.0,2.94,839523.58,0.96,839523.58,0.0,0.0,,CNY
50920,603976,2014-12-31,1,1,,,16307800.0,3.74,,,,,CNY
50921,603976,2015-12-31,1,1,,,24317800.0,5.07,,,,,CNY
50922,603976,2016-12-31,1,1,,,20779700.0,4.42,,,,,CNY
50923,603976,2017-12-31,0,1,191.0,10.92,24317273.82,4.78,24317273.82,0.0,0.0,,CNY
50924,603976,2018-12-31,0,1,189.0,10.15,31101294.39,5.22,31101294.39,0.0,0.0,,CNY
50925,603976,2019-12-31,0,1,217.0,12.0,25982705.54,4.99,25982705.54,0.0,0.0,,CNY
50926,603976,2020-12-31,0,1,308.0,18.64,24437480.44,4.87,24437480.44,0.0,0.0,,CNY
50927,603976,2021-12-31,0,1,274.0,15.62,34486949.35,4.33,34486949.35,0.0,0.0,,CNY
50928,603976,2022-12-31,0,1,261.0,14.6,47540569.07,5.97,47540569.07,0.0,0.0,,CNY
50929,603976,2023-12-31,0,1,258.0,14.49,45277932.46,5.03,45277932.46,,,,CNY
51135,603998,2011-12-31,1,1,,,12633400.0,4.82,,,,,CNY
51136,603998,2012-12-31,1,1,,,14117500.0,4.27,,,,,CNY
51137,603998,2013-12-31,1,1,,,16361400.0,4.1,,,,,CNY
51138,603998,2014-06-30,1,1,119.0,16.86,3794000.0,1.92,,,,,CNY
51139,603998,2014-12-31,0,1,,,19846718.93,4.78,19846718.93,0.0,,,CNY
51140,603998,2015-12-31,0,1,235.0,26.23,26339483.69,5.62,26339483.69,0.0,0.0,,CNY
51141,603998,2016-12-31,0,1,265.0,21.94,26073770.6,4.88,26073770.6,0.0,0.0,,CNY
51142,603998,2017-12-31,0,1,138.0,14.85,29922284.58,4.15,29922284.58,0.0,0.0,,CNY
51143,603998,2018-12-31,0,1,115.0,11.59,42347818.36,4.03,42347818.36,0.0,0.0,,CNY
51144,603998,2019-12-31,0,1,209.0,8.51,41233026.76,3.77,41233026.76,0.0,0.0,,CNY
51145,603998,2020-12-31,0,1,221.0,8.41,53616015.75,4.19,53616015.75,0.0,0.0,,CNY
51146,603998,2021-12-31,0,1,305.0,10.86,51400000.0,3.28,51400000.0,0.0,0.0,,CNY
51147,603998,2022-12-31,0,1,286.0,17.88,70395726.78,3.93,70395726.78,0.0,0.0,,CNY
51148,603998,2023-12-31,0,1,332.0,19.69,107925711.87,6.63,107925711.87,0.0,0.0,,CNY
51389,605116,2017-12-31,1,1,,,23525600.0,4.32,,,,,CNY
51390,605116,2018-12-31,1,1,,,24654700.0,4.28,,,,,CNY
51391,605116,2019-12-31,1,1,135.0,16.56,35101100.0,6.03,,,,,CNY
51392,605116,2020-06-30,1,1,126.0,,,,,,,,CNY
51393,605116,2020-12-31,0,1,127.0,13.53,47353172.47,6.56,47353172.47,0.0,0.0,,CNY
51394,605116,2021-12-31,0,1,189.0,15.66,69350705.84,8.63,69350705.84,0.0,0.0,,CNY
51395,605116,2022-12-31,0,1,230.0,16.97,117263726.46,11.63,117263726.46,0.0,0.0,,CNY
51396,605116,2023-12-31,0,1,248.0,16.31,136886328.1,10.84,136886328.1,0.0,0.0,,CNY
51510,605177,2017-12-31,1,1,,,31051800.0,4.26,,,,,CNY
51511,605177,2018-12-31,1,1,,,32696700.0,3.82,,,,,CNY
51512,605177,2019-12-31,1,1,,,37194000.0,3.76,,,,,CNY
51513,605177,2020-06-30,1,1,,,20042000.0,3.96,,,,,CNY
51514,605177,2020-12-31,0,1,190.0,15.41,38414063.82,4.36,38414063.82,0.0,0.0,,CNY
51515,605177,2021-12-31,0,1,151.0,11.95,37290482.52,5.24,37290482.52,0.0,0.0,,CNY
51516,605177,2022-12-31,0,1,157.0,10.94,44947984.62,3.81,44947984.62,0.0,0.0,,CNY
51517,605177,2023-12-31,0,1,164.0,10.4,82104834.3,6.05,81737634.3,367200.0,0.45,,CNY
51575,605199,2017-12-31,1,1,,,19622800.0,3.0,19622800.0,0.0,,,CNY
51576,605199,2018-12-31,1,1,,,43334900.0,4.4,43334900.0,0.0,,,CNY
51577,605199,2019-12-31,1,1,,,51660900.0,3.96,51660900.0,0.0,,,CNY
51578,605199,2020-12-31,0,1,40.0,1.99,55742840.9,4.8,51662600.33,4080240.57,7.32,,CNY
51579,605199,2021-12-31,0,1,53.0,2.2,117976276.68,8.71,100432109.56,17544167.12,14.87,,CNY
51580,605199,2022-12-31,0,1,66.0,3.2,138341942.67,9.13,105661821.83,32680120.84,23.62,,CNY
51581,605199,2023-12-31,0,1,78.0,3.0,147765894.78,7.76,93916497.99,53849396.79,36.44,,CNY
51884,605507,2018-12-31,1,1,,,103297400.0,3.15,,,,,CNY
51885,605507,2019-12-31,1,1,,,124343800.0,3.27,,,,,CNY
51886,605507,2020-12-31,1,1,,,137186700.0,3.26,,,,,CNY
51887,605507,2021-12-31,0,1,446.0,13.41,155271661.92,3.45,155271661.92,0.0,0.0,,CNY
51888,605507,2022-12-31,0,1,496.0,13.38,197542261.42,3.45,197542261.42,0.0,0.0,,CNY
51889,605507,2023-12-31,0,1,543.0,12.83,190510675.8,3.56,190510675.8,,,,CNY
51890,605507,2024-12-31,0,1,535.0,13.36,215051819.93,3.65,215051819.93,0.0,0.0,,CNY
52348,688062,2018-12-31,1,1,,,169071900.0,452.36,,,,,CNY
52349,688062,2019-12-31,1,1,,,363044800.0,1233.77,,,,,CNY
52350,688062,2020-12-31,1,1,,,581329700.0,10964.0,,,,,CNY
52351,688062,2021-06-30,1,1,429.0,75.0,261929800.0,3862.02,,,,,CNY
52352,688062,2021-12-31,0,1,471.0,68.56,622514864.2,3836.47,622514864.2,,,,CNY
52353,688062,2022-12-31,0,1,568.0,53.99,758611824.45,2735.89,758611824.45,,,,CNY
52354,688062,2023-12-31,0,1,398.0,26.69,835781769.78,653.79,835781769.78,,,,CNY
52355,688062,2024-12-31,0,1,403.0,28.46,782869340.28,391.86,782869340.28,,,,CNY
52379,688067,2018-12-31,1,1,84.0,,19164900.0,12.73,,,,,CNY
52380,688067,2019-12-31,1,1,136.0,,20481200.0,10.78,,,,,CNY
52381,688067,2020-12-31,1,1,123.0,25.79,22620600.0,12.55,,,,,CNY
52382,688067,2021-12-31,0,1,133.0,26.18,31202700.0,14.81,31202700.0,0.0,0.0,,CNY
52383,688067,2022-12-31,0,1,115.0,21.1,34975700.0,17.77,33078400.0,1897300.0,5.42,,CNY
52384,688067,2023-12-31,0,1,103.0,20.93,28997600.0,14.48,27720900.0,1276700.0,4.4,,CNY
52385,688068,2016-12-31,1,1,,,13295000.0,10.88,,,,,CNY
52386,688068,2017-12-31,1,1,,,15633300.0,11.0,,,,,CNY
52387,688068,2018-12-31,1,1,,,18383400.0,9.82,,,,,CNY
52388,688068,2019-06-30,1,1,116.0,20.25,13510700.0,14.38,,,,,CNY
52389,688068,2019-12-31,0,1,120.0,18.21,28990678.13,13.78,28990678.13,,,,CNY
52390,688068,2020-12-31,0,1,127.0,17.54,47611982.05,9.27,47611982.05,,,,CNY
52391,688068,2021-12-31,0,1,237.0,23.26,131916408.54,2.46,131916408.54,,,,CNY
52392,688068,2022-12-31,0,1,269.0,22.82,191138698.15,5.37,191138698.15,,,,CNY
52393,688068,2023-12-31,0,1,211.0,20.37,131447368.91,24.29,131447368.91,,,,CNY
52426,688075,2018-12-31,1,1,,,12145400.0,7.42,12145400.0,0.0,,,CNY
52427,688075,2019-12-31,1,1,,,16189200.0,7.72,16189200.0,0.0,,,CNY
52428,688075,2020-12-31,1,1,,,58445500.0,4.87,58445500.0,0.0,,,CNY
52429,688075,2021-06-30,1,1,121.0,21.96,19085200.0,3.86,19085200.0,0.0,,,CNY
52430,688075,2021-12-31,0,1,143.0,23.71,70379805.36,4.43,70379805.36,0.0,0.0,,CNY
52431,688075,2022-12-31,0,1,286.0,30.11,329074506.45,5.34,329074506.45,,0.0,,CNY
52432,688075,2023-12-31,0,1,207.0,26.17,105274988.63,20.91,105274988.63,,,,CNY
52433,688076,2018-12-31,1,1,135.0,19.74,41538900.0,16.26,,,,,CNY
52434,688076,2019-12-31,1,1,160.0,20.13,50919000.0,13.71,,,,,CNY
52435,688076,2020-12-31,1,1,167.0,18.39,67088700.0,11.83,,,,,CNY
52436,688076,2021-12-31,0,1,183.0,16.77,68762650.9,10.68,63087924.82,5674726.08,8.25,,CNY
52437,688076,2022-12-31,0,1,169.0,15.17,97773249.33,15.01,69472383.95,28300865.38,28.95,,CNY
52438,688076,2023-12-31,0,1,266.0,17.22,133634941.41,12.93,124889236.61,8745704.8,6.54,,CNY
52552,688091,2018-12-31,1,1,,,13507600.0,,,,,,CNY
52553,688091,2019-12-31,1,1,,,178666200.0,,,,,,CNY
52554,688091,2020-12-31,1,1,35.0,44.3,17893100.0,,,,,,CNY
52555,688091,2021-12-31,0,1,28.0,22.95,13239792.28,,13239792.28,0.0,0.0,,CNY
52556,688091,2022-12-31,0,1,28.0,11.52,7925925.15,3.36,7925925.15,0.0,0.0,,CNY
52557,688091,2023-12-31,0,1,50.0,16.61,22450751.95,6.23,22450751.95,0.0,0.0,,CNY
52595,688098,2016-12-31,1,1,,,16746200.0,6.26,,,,,CNY
52596,688098,2017-12-31,1,1,,,16649300.0,5.51,,,,,CNY
52597,688098,2018-12-31,1,1,,,21287400.0,7.74,,,,,CNY
52598,688098,2019-06-30,1,1,55.0,18.97,12433900.0,9.54,,,,,CNY
52599,688098,2019-12-31,0,1,63.0,21.21,26564414.34,10.47,26564414.34,0.0,0.0,,CNY
52600,688098,2020-12-31,0,1,67.0,22.48,33795942.8,10.01,31911384.08,1884558.72,5.58,,CNY
52601,688098,2021-12-31,0,1,69.0,23.23,68585557.93,19.14,34946630.95,33638926.98,49.05,,CNY
52602,688098,2022-12-31,0,1,67.0,18.36,67545075.67,20.56,39038806.53,28506269.14,42.2,,CNY
52603,688098,2023-12-31,0,1,71.0,18.68,70555145.08,23.4,44527361.94,26027783.14,36.89,,CNY
52733,688117,2018-12-31,1,1,,,15684300.0,5.64,15684300.0,0.0,,,CNY
52734,688117,2019-12-31,1,1,,,11598100.0,3.55,11098000.0,500100.0,,,CNY
52735,688117,2020-12-31,1,1,113.0,19.12,22485100.0,5.94,18249100.0,4236000.0,,,CNY
52736,688117,2021-12-31,0,1,142.0,20.88,18328653.01,4.74,13746562.6,4582090.41,25.0,,CNY
52737,688117,2022-12-31,0,1,186.0,21.16,25714181.48,6.5,23286440.82,2427740.66,9.44,,CNY
52738,688117,2023-12-31,0,1,227.0,19.68,34784881.36,8.0,29047663.23,5737218.13,16.49,,CNY
52852,688136,2017-12-31,1,1,,,32347400.0,5.25,,,,,CNY
52853,688136,2018-12-31,1,1,,,42676800.0,4.79,,,,,CNY
52854,688136,2019-12-31,1,1,,,46169700.0,3.88,,,,,CNY
52855,688136,2020-06-30,1,1,169.0,12.97,29291900.0,5.17,,,,,CNY
52856,688136,2020-12-31,0,1,170.0,12.04,60110738.77,4.93,60110738.77,,,,CNY
52857,688136,2021-12-31,0,1,194.0,13.87,122950814.98,9.57,122950814.98,,,,CNY
52858,688136,2022-12-31,0,1,208.0,14.54,193296701.75,14.69,193296701.75,,,,CNY
52859,688136,2023-12-31,0,1,163.0,15.58,344796850.58,27.39,344796850.58,,,,CNY
52920,688151,2018-12-31,1,1,,,29140900.0,3.92,,,,,CNY
52921,688151,2019-12-31,1,1,,,44063400.0,2.67,,,,,CNY
52922,688151,2020-12-31,1,1,,,39620100.0,4.74,,,,,CNY
52923,688151,2021-06-30,1,1,124.0,17.49,21057400.0,3.42,,,,,CNY
52924,688151,2021-12-31,0,1,127.0,17.96,58924204.99,4.62,58924204.99,0.0,0.0,,CNY
52925,688151,2022-12-31,0,1,139.0,19.58,65709823.87,10.79,65709823.87,,,,CNY
52926,688151,2023-12-31,0,1,140.0,19.83,51745889.67,9.03,51745889.67,,,,CNY
53002,688163,2018-12-31,1,1,,,12783700.0,8.86,,,,,CNY
53003,688163,2019-12-31,1,1,,,19227700.0,10.22,,,,,CNY
53004,688163,2020-12-31,1,1,,,22516400.0,12.13,,,,,CNY
53005,688163,2021-06-30,1,1,40.0,14.44,10548700.0,11.0,,,,,CNY
53006,688163,2021-12-31,0,1,40.0,13.56,25763088.98,12.34,25763088.98,,,,CNY
53007,688163,2022-12-31,0,1,41.0,13.31,15457131.29,8.87,15457131.29,0.0,0.0,,CNY
53008,688163,2023-12-31,0,1,43.0,13.4,30411906.84,15.99,30411906.84,0.0,0.0,,CNY
53016,688166,2016-12-31,1,1,173.0,,53576500.0,26.66,,,,,CNY
53017,688166,2017-12-31,1,1,184.0,,80811600.0,25.51,,,,,CNY
53018,688166,2018-12-31,1,1,207.0,,96115000.0,23.59,,,,,CNY
53019,688166,2019-03-31,1,1,202.0,36.2,25412900.0,28.41,,,,,CNY
53020,688166,2019-12-31,0,1,236.0,38.44,124875373.72,24.82,124875373.72,,,,CNY
53021,688166,2020-12-31,0,1,270.0,36.24,140844449.37,17.93,140844449.37,,,,CNY
53022,688166,2021-12-31,0,1,286.0,31.43,173289567.7,16.47,173289567.7,0.0,0.0,,CNY
53023,688166,2022-12-31,0,1,290.0,25.71,207024938.02,20.35,207024938.02,0.0,0.0,,CNY
53024,688166,2023-12-31,0,1,270.0,23.38,248592240.65,21.08,248592240.65,0.0,0.0,,CNY
